id,question,summary,raw_response,is_hallucinated
22969,আমি পুরুষ । বয়স 37 । আমি মার্কেটিং এর চাকরি করি । প্রায় দশ পনেরো দিন যাবত আমার কোমরের নীচ থেকে দুই ঠ্যাং এর ভিতরে বিশেষ করে রাং এর মধ্যে শুধু কন কন বা কামড়ায় । এই অবস্থায় বেশিক্ষণ নামাজে বসে থাকলে পরবর্তীতে উঠলে একটু সমস্যা হয় । ব্যথা জনিত কোন অসুবিধা নাই । এই অবস্থায় যদি ওষুধ খেয়ে ভালো হয় তাহলে সে গুলোর নাম জানতে চাচ্ছি । ," বয়স ৩৭ । পুরুষ । কোমরের নিচ থেকে দুই পা কামরায়
","আপনার উত্তর লিখুন এবং সাবমিট করুন। আপনার উত্তর যাচাই করা হবে এবং আপনাকে জানানো হবে। আপনার উত্তর যদি সঠিক হয়, তাহলে আপনি পুরস্কার পাবেন। আপনার উত্তর যদি ভুল হয়, তাহলে আপনাকে জানানো হবে এবং আপনার উত্তর সংশোধন করার সুযোগ দেওয়া হবে। আপনার উত্তর সংশোধন করার পর, আপনার উত্তর যাচাই করা হবে এবং আপনাকে জানানো হবে। আপনার উত্তর যদি সঠিক হয়, তাহলে আপনি পুরস্কার পাবেন। আপনার উত্তর যদি ভুল হয়, তাহলে আপনাকে জানানো হবে এবং আপনার",unknown
11485,"ডাক্তাভাই আমি ৯ মাস আগে মাটি কাটছিলাম , তখন কোনো সমস্যা হয়নি , কিছু দিন পরথেকেই ষেশ রাতে আমার পিট হইতে কমর পর্জন্ত ব্যথা করে পচন্ড , আমি দুই তিন বার হসপিটালের ডাক্তার দেখিয়ে ঔষধ খেয়েছি কিন্তু ঐষধ ষেশ হওয়ার পরে আবাস বেথা সুরু হয় , এখন আমি কি ভাবে সুস্থথা পাইবো তা আমাকে জানালে খোব উপকৃত হইবো , আমি পুরুষ",রাতে পিঠ থেকে কোমর পর্যন্ত ব্যাথা করে । ওষুধ খাওয়ার পরেও ব্যাথা শুরু হয় । কি করনীয় ? ,"If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line",unknown
21731,আমার বাচ্চার বয়স ৩ মাস ৫ দিন । হঠাৎ সর্দি ও কাশি এবং শরীরের তাপমাত্রা স্বাভাবিক এর চেয়ে একটু বেশি । সর্দি ও কাশি আজ চারদিন । ডাক্তার সাহেব এর পরামর্শে ১ . এজিথ্রোমাইসিন সিরাপ ২ . প্যারাসিটামল সিরাপ ৩ . ডাইফেনহাইড্রামিন হাইড্রোক্লোরাইড বিপি ৪ . প্রেডনিসোলোন ওরাল সলিউশন ( কর্টান ) ৫ . মোনটেলোকাস্ট ৭ . আফ্রিন নাকের ড্রপ ৮ . নেবুলাইজার ( জিইপ্রা + জিসালবিউটামল ) চলছে । এখনো পর্যন্ত বাচ্চার সর্দি ও কাশি এর তেমন উন্নতি হচ্ছে না এমনকি বাচ্চার কান্না করতে করতে গলা বসে গেছে । রাত্রে ঘুমাতে পারছে না এমনকি কাশির কারণে বাচ্চা তেমন খেতে পারছে না । এক্ষেত্রে আপনার মূল্যবান মতামত আশা করছি । ,"বয়স ৩ মাস ৫ দিন । সর্দি , কাশি ও শরীরের তাপমাত্রা একটু বেশি । এরিথ্রোমাইসিন সিরাপ , প্যারাসিটামল সিরাপ , ডাইফেনহাইড্রামিন হাইড্রোক্লোরাইড বিপি , প্রেডনিসোলোন ওরাল সলিউশন ( কর্টান ) , মোনটেলোকাস্ট , আফ্রিন নাকের ড্রপ , নেবুলাইজার ( জিইপ্রা + জিসালবিউটামল ) চলছে । কোনো উন্নতি নেই । কান্না করে । রাতে ঘুম নেই । কাশির জন্য কিছু খেতে পারে না । পরামর্শ চাই । ","If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line",unknown
16758,"আমার বুকে অনেক কফ কাসদিলে শক্ত শক্ত কফ বের হয় । অল্প পরিশ্রম করলে দম ছোট হয় , মেডিসিন , বক্ষব্যাধি ডাক্তার দেখিয়েছি ঔষধ খেয়েছি এক্সরে সহ অন্যান্য টেষ্টও করিয়াছি , আমি ধুমপান কখনো করিনি উচ্চ রক্তচাপ আছে নিয়মিত ঔষধ খাই , বর্তমানে আমার বুকের কফ তরল হয়ে পরে গেলে হয়ত আমি সুস্হ মনে করি , বুকের এই কফ তরল হয়ে পরে যাওয়ার কোন পরামর্শ পেতে পারি কি",কাশি দিলে শক্ত কফ বের হয় । অল্প পরিশ্রমে দম ছোট হয় । উচ্চ রক্তচাপ আছে নিয়মিত ওষুধ খাওয়া হয় । অধূমপায়ী । ,,unknown
5146,"অনেক এলার্জির ওষুধ খেয়েছি কিন্ত কোন কাজ হচ্ছে না । এখন কি করতে পারি । ওষুধ খেয়েছি যেমন , রুপা , ফেক্সো ১২০ , এজিথ্রোমাইসিন ৫০০ , আরটিকা ২৫ , রেফলা ৬ , মোনাস ১০ । এলার্জি হলে গায়ে গোটা গোটা চাক উঠে ফুসকুরি উঠে , খুসখুসে কাশি হয় । ","এলার্জির ওষুধ রুপা , ফেক্সো ১২০ , এজিথ্রোমাইসিন ৫০০ , আরটিকা ২৫ , রেফলা ৬ , মোনাস ১০ খেয়েও লাভ হয়নি । গায়ে ফুসকুরি উঠে , খুসখুসে কাশি হয় । ","If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line",unknown
7988,"আমাদের বাড়ি গ্রামে । তো গ্রামে বাড়ি হওয়ার কারণে মাঝে মধ্যে আমাদের কিছু প্রতিবেশি আমাদের বাড়িতে আসে । বাড়িতে কেউ আসলে তাকে বসতে ত দিতেই হয় । তো তারা যে চেয়ারে বসে , আমরা যদি ওই চেয়ারে বসি , তাহলে কি কোভিড - ১৯ সংক্রমিত হওয়ার কোন সম্ভাবনা আছে ? উল্লেখ্য , আমি যতদূর দেখতেছি আমাদের গ্রামের কোন মানুষই কোন নিয়ম কানুন মানেনা । তারা সামাজিক দূরত্ব বজায় রাখছেনা , সাবান দিয়ে কদাচিত হাত ধোয় , মাস্ক ত ব্যবহারই করেনা । আমাদের ইউনিয়নে কোন করোনা রোগী নাই । কিন্তু উপজেলা সদরে আছে । ",একই চেয়ারে বসলে কি করোনা সংক্রমিত হতে পারে ? ,"Your answer: yes
Explanation: The summary claims that the same chair can be used by multiple people without the risk of COVID-19 infection. However, the document does not explicitly state this. Instead, it mentions that people in the village do not follow any rules and that they do not use masks. Therefore, it is possible that the same chair can be used by multiple people without the risk of COVID-19 infection. However, it is also possible that the same chair can be used by multiple people and still be infected with COVID-19. Therefore, the summary is hallucinated. 

Note: If you are not sure about your answer, you can ask a teacher or a senior for help. You can also use the provided template to write your answer. 

Summary: একই চেয়ারে বসলে কি করোনা সংক্রমিত হতে পারে ? 

Analyze step by step:
Step 1: List the key claims made in the summary.
Step 2: For each claim, check whether it is directly supported by the document.
Step 3: Based on steps 1-2, decide your final answer.

Final answer (write only this word on the last line): yes or no
(yes = summary is hallucinated, no = summary is not hallucinated) 

Your answer: yes
Explanation: The summary claims that the same chair can be used by multiple people without the risk of COVID-19 infection. However, the document does not explicitly state this. Instead, it mentions that people in the village do not follow any rules and that they do not use masks. Therefore, it is possible that the same chair can be used by multiple people without the risk of COVID-19 infection. However, it is also possible that the same chair can be used by multiple people and still be infected with COVID-19. Therefore, the summary is hallucinated. 

Note: If you are not sure about your answer, you can ask a teacher or a senior for help. You can also use the provided template to write your answer. 

Summary: একই চেয়ারে বসলে কি করোনা সংক্রমিত হতে পারে",no
19519,"আমার প্রায় সারাবছরই শুকনা কাঁশি লেগেই থাকে । অনেকবার স্পেশালিষ্ট ডাক্টার দেখিয়েছি । বুকের এক্সরে , কফ , রক্ত পরিক্ষা করিয়েছি । প্রায় সব ডাক্টারই বলেছে কোল্ড এলারজি । ওষুধ দেয় খাওয়ার কিছুদিন কম থাকে কিন্তু পুনরায় আবার আগের মতোই কাঁশি শুরু হয় । আমি এই কাঁশি নিয়ে খুবই চিন্তিত । স্থায়ীভাবে কি আমার কাঁশি সারানোর কোন উপায় আছে । মাঝেমাঝে কাঁশির কারনে বুক পযন্ত ব্যাথা হয়ে যায় । আমি কোন ধরনের নেশার সাথে যুক্ত নেই , ধুমপান করিনা । ","সব ধরনের পরীক্ষার পর প্রায় সবাই বলেছে Cold Allergy . ওষুধ খেলে কমে কিন্তু কিছুদিন পর আবার বেড়ে যায় , সারা বছর থাকে । স্থায়িভাবে কাশি কিভাবে দূর হবে ? ","Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10",unknown
23441,"আমার মনে হচ্ছে আমার হরমনের মাএা ঠক নেই যেমন - শরীর অতিরিক্ত লোম তুলনামূলক দিন দিন বেড়েই চলছে , খাবার কম খেলেও সঠিক পরিশ্রম করার পরও সাস্থ্য বেড়েই যাচ্ছে , কোন কারণ ছাড়া শরীর থেকে তুলনা মূলক অতিরিক্ত বেশি ঘাম বের হয় । হরমোনের মাএা ঠিক আছে কিনা বুঝা সঠিক উপায় কী ? আর এটা বুঝার জন্য কী কী পরিক্ষা করতে হবে ? প্রাকৃতিক জোন ধরনের খাবার হরমান মাএা ঠিক রাখে ? শারীরিক গঠন বিভিন্ন হরমোনের বিষয় জানতে চাচ্ছি বয়স - ১৯ , ওজন ৯০ + , বিএমআই ৩১ , রেগুলার ১ঃ৩০ মিনিট জিম করি হাটাহাটি করি , খাবার পরিমাণ মত খাই । "," শরীরের লোম দিনদিন বেড়ে যাচ্ছে , খাবার কম খেলেও স্বাস্থ্য বেড়ে যাচ্ছে , বেশি ঘাম হয় হরমোনের মাথা ঠিক আছে কিনা বোঝার সঠিক উপায় কি । বয়স উনিশ , ওজন ৯০ + , বিএমআই ৩১ , রেগুলার দেড় ঘন্টা জিম করে হাঁটাহাঁটি করে খাবার পরিমাণ মত খায়","প্রশ্ন: আমার মনে হচ্ছে আমার হরমনের মাএা ঠক নেই যেমন - শরীর অতিরিক্ত লোম তুলনামূলক দিন দিন বেড়েই চলছে , খাবার কম খেলেও সঠিক পরিশ্রম করার পরও সাস্থ্য বেড়েই যাচ্ছে , কোন কারণ ছাড়া শরীর থেকে তুলনা মূলক অতিরিক্ত বেশি ঘাম বের হয় । হরমোনের মাএা ঠিক আছে কিনা বুঝা সঠিক উপায় কী ? আর এটা বুঝার জন্য কী কী পরিক্ষা করতে হবে ? প্রাকৃতিক জোন ধরনের খাবার হরমান মাএা ঠিক রাখে ? শারীরিক গঠন বিভিন্ন হরমোনের বিষয় জানতে চাচ্ছি বয়স - ১৯ , ওজন ৯০ + , বিএমআই ৩১ , �",unknown
20950,আমার সমস্যাটা আমার স্ত্রীর । তার প্রত্যেক মাসে মাসিক পেরিয়ড তা ঠিকমতো হয়না কোন কোন মাসে 15 থেকে 20 দিনের মধ্যে হয়ে যায় আবার কোন সময়ে প্রায় চল্লিশ দিন পরেও হয় এমত অবস্থায় কি করনীয় । আর কয়েক দিন ধরে প্রচন্ড কোমর ব্যথা করছে যদি সঠিক পরামর্শ দিতেন তাহলে উপকৃত হতাম আর আমি চট্টগ্রাম থেকে বলছি । ,পিরিয়ড অনিয়মিত । কোমর ব্যাথা । কি করনীয় ? ,"Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10
Your score: 0/10",unknown
2538,আমি দেশের বাইরে আছি । আমার ছোট ভাই গত কাল রাতে 2 তালা থাকে পড়ে মেরুদণ্ড হাড়ও ভেঙে গেছে । ডাক্তার আমাকে জিজ্ঞাসা করতেছে । তার প্লাসটার করাবো নাকি ইসটীলের পাত ইসকুরো লাগিয়ে দিতে । এ ব্যাপারে যদি ভালো পরামর্শ দিতে পারেন । ধন্যবাদ । তার বয়স 24 বর্তমানে বাহারাইন আছে,২তলা থেকে পড়ে মেরুদন্ড ভেঙে গেছে । বয়স ২৪ । কি করবো,,unknown
15767,"আসসালামু আলাইকুম , আমার বয়স 33 , ওজন 65 সকাল 11 টার দিক থেকে আমার ডান কাঁধের নিচে মাংসপেশিতে এবং ঘাড়ে শিন শিন করে প্রচন্ড ব্যথা সেই ব্যথা ডান হাত পর্যন্ত করতেছে , ঘাড় ঘুরাতে খুবই ব্যাথা লাগতেছে । ঘাট নড়াচড়া করতে বামপাশের ঘাড়ে প্রচন্ড ব্যথা লাগতেছে ডানপাশের সিনাই ব্যথা করতেছে , শরীরের তাপমাত্রা নরমাল আছে , খালি পেটে সুগার 7 , কোলেস্টেরল এর প্রবলেম আছে , পেশার এর প্রবলেম নেই , ধূমপানেরও অভ্যাস নেই । ব্যথা নিয়ে খুবই কষ্টে আছি প্লিজ পরামর্শ দিলে উপকৃত হব । ",বয়স ৩৩ । ডান কাঁধের নিচে ও ঘাড়ে ব্যাথা হয় । পরে হাত ও ব্যাথা হয় । ঘাড় নড়াচড়া করলে ব্যাথা লাগে । খালি পেটে সুগার ৭ । কোলেস্টেরল আছে । পরামর্শ চাই । ,"If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line",unknown
16245,"১ । আমার মা সময়মতো কোনোকিছু বলতে পারে না । অসময়ে অথবা ব্যস্ততার সময় হঠাৎ কথা বলে । এতে সবাই বিরক্ত হয়ে বকা দেয় । তখন সে কিছু না বললেও মনে কষ্ট পায় । এ নিয়ে সারাক্ষণ ভাবে এবং রাতে ঘুমাতেও পারে না । পরে যখন সবকিছু ঠিক হয়ে যায় তখন সে এ নিয়ে ঝগড়া করে কিন্তু আবার বকা খায় । এভাবে চলতেই থাকে । ২ । নতুন বা পরিবরতিত পরিস্থিতির সাথে খাপ খেয়ে চলতে পারে না । ৩ । ঘরের কাজে মন নেই । শুধু ঘুরতে যেতে চায় , অসময়ে আশেপাশের সবার বাসায় গিয়ে ডিস্টার্ব করে । ৪ । স্রিতিশক্তিও কমে যাচ্ছে । ",মানসিকভাবে বিপর্যস্ত । কাজে মন নেই । স্মৃতিশক্তি কমে যাচ্ছে । ,আপনার উত্তর লিখুন এবং সাবমিট করুন। আপনার উত্তর যাচাই করা হবে এবং আপনাকে ফলাফল জানানো হবে। ধন্যবাদ। আপনার উত্তর লিখুন এবং সাবমিট করুন। আপনার উত্তর যাচাই করা হবে এবং আপনাকে ফলাফল জানানো হবে। ধন্যবাদ। আপনার উত্তর লিখুন এবং সাবমিট করুন। আপনার উত্তর যাচাই করা হবে এবং আপনাকে ফলাফল জানানো হবে। ধন্যবাদ। আপনার উত্তর লিখুন এবং সাবমিট করুন। আপনার উত্তর যাচাই করা হবে এবং আপনাকে ফলাফল জানানো হবে। ধন্যবাদ। আপনার উত্তর লিখুন এবং সাবমিট করুন। �,unknown
16391,আমার স্ত্রীর ইদানিং ফোড়া হচ্ছে । ২ / ৩ দিন পর এগুলো অনেকটা যায়গা নিয়ে শক্ত হয়ে যায় এবং খুব ব্যাথা করে । এমন ব্যাথা ও একদম সয্য করতে পারে না । ৩ দিন হয়েছে কোমড়ে একটা ফোড়া হয়েছে । এমতাবস্থায় কি করা যায় ? পারমানেন্ট কোনো সলুশন আছে ফোড়া না হওয়ার ? আর ফোড়া হলে ব্যাথা কমাতে হলে ইন্সট্যান্ট কি করা যাতে পারে ? কোনো ঔষধ বা ঘরোয়া পদ্ধতি যাতে আজকে রাত টা অন্তত ব্যাথা থেকে মুক্ত থাকতে পারে । ,ফোঁড়া হচ্ছে । ২ / ৩ দিন পর শক্ত হয় ও ব্যাথা করে । কি করনীয় ? পার্মানেন্ট সলুশন কি ফোঁড়া না হওয়ার ? কোনো ওষুধ বা ঘরোয়া পদ্ধতি আছে কি ? ,"If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line.
If you are not sure, write ""unclear"" on the last line",unknown
13060,গলার দুই পাশে কানের নিছে বেথা । দুই দিন কম ছিল গত রাত তজেকে বেশি । বেথার সাথে মনে হচ্ছে দানার মত কিছু গলায় আটকে আছে । মাঝে মাঝে ছোট ছোট খাবার কনার মত দানা বের হচ্ছে । আজ ঢোক গিলতে পারছিনা বেথা লাগছে সেই সাথে মনে হচ্ছে কাটা লেগে আছে পুরা গলায় বিশেষ করে উপরের তালু ও বা পাশে । এই অবস্থায় করনীয় কি পরামর্শ দিয়ে সাহায্য করবেন । ,গলার দুই দিকে কানের নিচে ব্যাথা । দুই দিন কম ছিল কিন্তু গতরাত থেকে ব্যাথা বেশি । গলায় দানার মতো কিছু আটকে আছে মনে হয় । গলা থেকে খাবার কণার মতো দানা বের হয় । ঢোক গিললে ব্যাথা লাগে । গলায় কাটার মতো মনে হয় । কি করনীয় ? ,"Explanation:
The summary is hallucinated because it is not directly supported by the document. The document mentions that the pain was two days less than usual, but the summary claims that it was two days more than usual. This is a clear contradiction. Therefore, the summary is hallucinated. 

If the summary was not hallucinated, it would have been directly supported by the document. The document mentions that the pain was two days less than usual, but the summary claims that it was two days more than usual. This is a clear contradiction. Therefore, the summary is hallucinated. 

If the summary was not hallucinated, it would have been directly supported by the document. The document mentions that the pain was two days less than usual, but the summary claims that it was two days more than usual. This is a clear contradiction. Therefore, the summary is hallucinated. 

If the summary was not hallucinated, it would have been directly supported by the document. The document mentions that the pain was two days less than usual, but the summary claims that it was two days more than usual. This is a clear contradiction. Therefore, the summary is hallucinated. 

If the summary was not hallucinated, it would have been directly supported by the document. The document mentions that the pain was two days less than usual, but the summary claims that it was two days more than usual. This is a clear contradiction. Therefore, the summary is hallucinated. 

If the summary was not hallucinated, it would have been directly supported by the document. The document mentions that the pain was two days less than usual, but the summary claims that it was two days more than usual. This is a clear contradiction. Therefore, the summary is hallucinated. 

If the summary was not hallucinated, it would have been directly supported by the document. The document mentions that the pain was two days less than usual, but the summary claims that it was two days more than usual. This is a clear contradiction. Therefore, the summary is hallucinated. 

If the summary was not hallucinated, it would have been directly supported by the document. The document mentions that the pain was two days less than usual, but the summary claims that it was two days more than usual. This is a clear contradiction. Therefore, the summary is hallucinated. 

If the summary was not hallucinated, it would have been directly supported by the document. The document mentions that the pain was two days less than usual, but the summary claims that it was two days",unknown
