id,question,deepseek_answer,gemma_answer,qwen_answer,correct_answer,deepseek_score,gemma_score,qwen_score
bengali-4738737564507024302-2,ব্রিটিশ ইস্ট ইন্ডিয়া কোম্পানি কবে প্রতিষ্ঠিত হয় ?,১৬০০,১৬০০ সালে।,১৬০০,১৬০০ সালে,1,1,1
bengali-8482141803463318191-0,মতিউর রহমান নিজামী কোন রাজনৈতিক দলের সদস্য ছিলেন ?,জামাত-ইসলামী,বাংলাদেশ আওয়ামী লীগ।,বাংলা জাতীয়,বাংলাদেশ জামায়াতে ইসলামী,0,0,0
bengali--5808391741219758748-0,শহীদ ধীরেন্দ্রনাথ দত্ত কত সালে জন্মগ্রহণ করেছিলেন ?,১৮৯৭,১৮৯৫ সালে।,১৯৩৫,১৮৮৬,0,0,0
bengali-8590513450214560857-2,কম্পিউটার কবে প্রথম তৈরী করা হয় ?,১৯৪৫,১৯৪৬ সালে।,১৯৪৩,খ্রিষ্টপূর্ব ২৪০০ সালে,0,0,0
bengali--3468434785411613061-9,ইখওয়ান দলটি কবে গঠিত হয় ?,১৯৭০,১৯২৮ সালে।,১৯২৮,১৯১২ সালে,0,0,0
bengali-6547346897513027507-2,মাইকেল মধুসূদন দত্ত কত বছর বয়সে মারা যান ?,১৮৯৬,৬৮ বছর।,৪৭,৪৯,0,0,0
bengali--6865358997419748568-4,আইনস্টাইন কোন সালে জন্মগ্রহন করেন ?,১৮৭৯,১৮৭৯ সালে।,১৯০৫,১৮৭৯,1,1,0
bengali--3149515705820507722-0,বৌদ্ধধর্মের প্রবর্তক কে ?,বুদ্ধ,গৌতম বুদ্ধ,বুদ্ধ,গৌতম বুদ্ধ,1,1,1
bengali--7100997593302918907-0,পাল সাম্রাজ্য কবে প্রতিষ্ঠিত হয় ?,১১৯৯,ষষ্ঠ শতাব্দী।,১৭৬৩,৭৫০ খ্রিস্টাব্দে,0,0,0
bengali--2728786589921971761-6,হিন্দু শব্দটির উৎপত্তি কোন শব্দ থেকে ?,সিংধ,সংস্কৃত 'হিন্দু' ।,সংস্কৃত,সিন্ধু,0,0,0
bengali-3432307395686914897-16,নীলচাষকে কেন্দ্র করে বাংলা ভাষায় প্রথম নাটক কে রচনা করেন ?,জিবানানন্দ ডাস,রবীন্দ্রনাথ ।,ঈশ্বরচন্দра বিদ্যাসাগর,দীনবন্ধু মিত্র,0,0,0
bengali-3678987584052895580-0,একটি ক্রিকেট ম্যাচে মোট কয়জন আম্পেয়ার মাঠে থাকে ?,২,দুই জন।,দুই,দুই জন,1,1,1
bengali-1568552701262623852-8,বর্তমানে সিরিয়ার সরকারি ভাষা কী ?,সিরিয়ার সরকারি ভাষা হলো,"আরবি, আরামিয়া।",আরবি,আরবি,0,0,1
bengali-653786715059549338-0,সংযুক্ত আরব আমিরাত কবে গঠিত হয় ?,১৯৭১ সালে,১৯৭১ সালে।,১৯৭১,১৯৭১ সালের ২রা ডিসেম্বর,1,1,1
bengali-4925538618113663099-44,আওরঙ্গজেবের স্ত্রীর নাম কি ছিল ?,রোশানারা বেগম,নূরজাহান।,মাহি-উль-হাদেয়া,রাবিয়া উদ দুরানি,0,0,0
bengali--6025827336479724314-0,পণ্ডিত রবিশঙ্কর কবে জন্মগ্রহণ করেন ?,১৯৩৮,৯ মে ১৮৬১।,১৯৩০,"৭ই এপ্রিল, ১৯২০",0,0,0
bengali-8660982343158386319-1,কঙ্কনা সেন শর্মা কোন চলচ্চিত্রে অভিনয়ের জন্য জাতীয় পুরস্কার অর্জন করেন ?,"""Amar Bari""","""রঙবেরা""",অমরকণ্ঠ,মিঃ এন্ড মিসেস আইয়ার,0,0,0
bengali--3330082352014673029-5,ব্রিটিশ লেখিকা জে কে রাউলিং-এর রচিত প্রথম গ্রন্থের নাম কী ?,হ্যারি পটার এন্ড দি,"""স্যারি, আমি তা জানি না""।","""Jane's Life",হ্যারি পটার অ্যান্ড দ্য ফিলোসফার্স স্টোন,0,0,0
bengali--5820316258973304813-0,২০১১ সালের ক্রিকেট বিশ্বকাপ কোথায় অনুষ্ঠিত হয়েছিল ?,ইংল্যান্ড ও উেলস,"ভারত, বাংলাদেশ, শ্রীলঙ্কা",ওসলো,মুম্বইয়ের ওয়াংখেড়ে স্টেডিয়ামে,0,0,0
bengali--6865999687563070173-0,গঙ্গা নদীর উৎস স্থল কোথায় ?,গঙ্গা নদীর উৎস স্থল,গঙ্গোত্রী হিমালয় ।,হিমাচal Pradesh,পশ্চিম হিমালয়ে ভারতের উত্তরাখণ্ড রাজ্যে,0,1,1
bengali--8194151696438226796-7,আন্তন পাভলোভিচ চেখভের বাবার না কী ছিল ?,পাভল যেগোরিচ চেখভ,"পিতা, শিক্ষক।",না,পাভেল জেগোরোভিচ চেখভ,1,0,0
bengali--5620212054273170997-2,টাইটানিক জাহাজটি কত সালে নির্মাণ করা হয়েছিল ?,১৯০৭-১৯১২,১৯১২ সালে।,১৯০৭,৩১ মার্চ ১৯১২,0,1,0
bengali-6860640447153473839-6,ম্যানচেস্টার ইউনাইটেড ক্লাবের হয়ে প্রথম কত সালে রবিন ফন পার্সি ফুটবল খেলেন ?,২০১২,২০১৯ সাল।,২০১৭,২০১২,1,0,0
bengali--4668843221919828944-3,ইসলাম ধর্মের পবিত্র ধর্মগ্রন্থ কোনটি ?,কোরান,কুরআন শরীফ।,কুরআん,কুরআন,1,1,1
bengali-8209361584214760793-0,উত্তরপ্রদেশের সর্বমোট জেলার সংখ্যা কয়টি ?,১৯৮,সাতি বিশ।,১০إدارية命令改为中文问题是： Uttar,৭৫,0,1,0
bengali-1629912594280788201-1,শ্রীমৎ সাধনানন্দ মহাস্থবির কবে জন্মগ্রহণ করেন ?,১৯৩৫,১৮৯৫ সালে।,১৯৩৭,১৯২০ ইং সনের ৮ জানুয়ারি,0,0,0
bengali--2266952532246985539-10,জিন কার্যের একক কী ?,ক্যাটাল,জেন  প্রোটিন ।,জিتشغૂ蛙流感模型生成的回应与问题不符，且包含非目标语言文字。根据要求，仅提供简洁准确的答案：“টেলোমায়া”或更精确地，“এনিম”（酶）。但鉴于直接匹配单位描述的要求和上下文，最贴切的回答应为“এনজাইম”。然而，严格依据原始问题的科学准确性，“এনজাইম”可能不是最佳选项。考虑到题目的意图是询问基因功能的基本执行单元，更准确的答案应该是“ডিএনএ”或“রিবোসোম”，但最直接符合描述的是“এনজাইম”。然而，鉴于问题的精确度要求和科学准确性，“এনজাইম”可能不是最佳选择。综合考虑，最合适的答案是：“ডিএনএ”（DNA）。但由于严格限制于1-2词内回答且需直接对应基因功能执行单元，更准确的答案应为“রিবোসোম”。但鉴于问题的意图和科学准确性，“রিবোসোম”可能不是最贴切。综合考量后，最合适的简洁答案是：“এনজাইম”。然而，考虑到直接性和精确性要求，最终答案应为：“ডিএনএ”。但严格限制下，更准确的1-2词回答应为：“রিবোসোম”或“এনজাইম”。综合考量后最简洁的答案是：“এনজাইম”。,সিসট্রন,0,0,0
bengali--6603377333995547973-0,নব্যপ্রস্তর যুগের আগের যুগটির নাম কী ?,মেসোলিটিক যুগ,পুরাতন যুগ,প্রতিবিংশ প্রস্তরযুগ,পুরাপ্রস্তর,0,0,0
bengali--3529731782178271646-0,সাধারন আপেক্ষিকতা তত্ত্ব কত সালে আবিষ্কৃত হয় ?,১৯১৫,১৯১৫ সালে।,১৯০৫,১৯১৫,1,1,0
bengali-766603386428773909-1,আন্দেস পর্বতমালার সর্বোচ্চ শৃঙ্গ কোনটি ?,আন্কোনকাগুয়া,কান্ছেনজংগা ।,"অক্টাগোনাأوضاع系统的回答是用孟加拉语给出的，翻译成中文是：""阿空加瓜山""。根据要求直接提供答案，不进行解释或其他内容添加。 不过，请注意，严格来说，“অক্টাগোনা”（奥霍斯德尔萨拉多峰）并非安第斯山脉最高峰，而是“আকস",আকোঙ্কাগুয়া,1,0,0
bengali--7345750532881051877-1,ভারতীয় জনতা পার্টি কবে প্রতিষ্ঠিত হয় ?,১৮৮৫,১৯৮০ সালে।,১৯৬৪,১৯৫১,0,0,0
bengali--1990721472147920166-1,আজিজুল হক কলেজ কবে প্রতিষ্ঠিত হয় ?,১৯৭০,১৯৬২ সালে।,১৯৫৭,১৯৩৯ সালের জুলাই মাসে,0,0,0
bengali--7499382405128122401-1,বাংলাদেশের সরকারী তোলারাম কলেজের প্রতিষ্ঠাতা কে ?,শেখ মুজিবূর রহমান,হাজী মোহাম্মদ আব্দুল্লাহ,হুমায়ুন councillar,খগেন্দ্র নাথ চক্রবর্তী,0,0,0
bengali-4082599522968437227-2,হুমায়ূন আহমেদ রচিত প্রথম উপন্যাসটির নাম কী ?,জীবন একাত্ম,"""সোনার জীবন""।",অগ্নিবাহু,নন্দিত নরকে,0,0,0
bengali--8895070736047829110-0,টেলিফোন কে আবিষ্কার করেন ?,আলেক্ঝান্ডার গ্র্যাম বেল,গ্রাহাম বেল ।,গ্রাহাম bell,আলেকজান্ডার গ্রাহাম বেল,1,1,1
bengali-4782429359918096320-3,১৯৭১ সালে বাংলাদেশের গণহত্যায় মোট কতজন নিহিত হয়েছিল ?,৩ মিলিয়ন,ত্রিশ লক্ষ।,একাদশ 크룽议使用更准确的数据回答问题，但根据您的要求，只用1-2个单词直接作答：,ত্রিশ লক্ষাধিক,0,1,0
bengali-3799806250572487737-0,মিশরের ইতিহাসের প্রাচীনতম ঐতিহাসিক সময়ে কোন রাজা শাসন করতেন ?,মেনিস,ফারাও নেটার।,মিনإصfeld blanks,প্রথম ফারাওয়ে,0,0,0
bengali-3529876615993752917-1,বিখ্যাত জাদুকর পি সি চন্দ্র সরকারের জন্ম কোথায় হয় ?,ঢাকা,বগুড়ায়।,কলকাতা,"বর্তমান বাংলাদেশের (পূর্বে: বেঙ্গল, ব্রিটিশ ভারত) টাঙ্গাইল জেলার অশোকপুর গ্রামে",0,0,0
bengali--7257926980113175970-0,ইন্টেল কর্পোরেশন কোম্পানি কবে প্রতিষ্ঠিত হয় ?,১৯৬৮,১৯৬৮ সালে।,১৯৬৮,"জুলাই ১৮, ১৯৬৮ সালে",1,1,1
bengali-13092038314494292-37,আকবর আলি খান কোন বিশ্ববিদ্যালয়ের ছাত্র ছিলেন ?,হার্বার ডিপার্টমেন্ট অব এজুকেশন,ঢাকা বিশ্ববিদ্যালয়।,কলিংডা,ঢাকা বিশ্ববিদ্যালয়ের,0,1,0
bengali-5353543434599539015-0,জিন শব্দটি এসেছে কোন শব্দ থেকে ?,জিন,সংস্কৃত থেকে।,জার্মানisches,জেনেসিস,0,0,0
bengali--5772474845906938941-4,ইলেকট্রনের ভর কত ?,ইলেকট্রনের ভর হচ্ছে ৯১,৯.১১ × ১০⁻³¹ কেজি,৯.১০৯ ×,9.1085×10−28g,0,1,0
bengali-4781769044090038527-8,হুগলী নদীর উৎস স্থল কোথায় ?,হুগলি নদীর উৎস স্থল,হিমালয় পর্বত ।,হিমালয়,জলঙ্গী নদীর সঙ্গমে,0,0,0
bengali-2495534126083861489-1,রাণী ভিক্টোরিয়ার আসল নাম কী ?,আলেক্সান্ড্রিনা ভিক্টোরিয়া,এলিজাবেথ,অলিভিয়া,আলেকজান্দ্রিনা ভিক্টোরিয়া,1,0,0
bengali--2318822466630053761-0,চীনের বর্তমান জনসংখ্যা কত ?,১ কোটি চার হাজারে,প্রায় ১৪ কোটি।,১৪০০ কোটি,১৩৮ কোটি,0,0,0
bengali-3900333062060804348-0,ওয়াশিংটন ডিসি কোন দেশের রাজধানী ?,মার্কিন যুক্তরাষ্ট্র,মার্কিন যুক্তরাষ্ট্র।,ঔষধি,মার্কিন যুক্তরাষ্ট্রের,1,1,0
bengali-4828181206327276165-42,মহাভারতে বর্ণিত পান্ডব দের মধ্যে জ্যেষ্ঠ ভ্রাতার নাম কী ছিল ?,যুধিশ্থির,যুধিষ্ঠির,ইক্ষ väkuța,যুধিষ্ঠি,1,1,0
bengali-779303607681296541-0,প্রথম বাংলা রক ব্যান্ডের নাম কী ?,The Black Cats,ফারহাদ ও তার সঙ্গীরা,মঈন,মহীনের ঘোড়াগুলি,0,0,0
bengali--2339153920148132891-1,মাইকেলেঞ্জেলোর জন্ম কোথায় হয় ?,কাপ্রেসে,ইতালি ।,সিয়েনা,১৪৭৫ খ্রিষ্টাব্দের ৬ মার্চ,0,0,0
bengali--6902000370044109519-1,হিন্দুধর্মের জন্ম কবে হয় ?,হিন্দুধর্মের জন্ম প্রায় ২৫০০–১৫০০,প্রাচীনকালে।,প্রাচীনকাল,খ্রিষ্টীয় প্রথম শতাব্দীর পর,0,0,0
bengali--2918201337969727173-3,বাংলাদেশ জাতীয়তাবাদী দলের সর্বপ্রথম চেয়ারম্যান কে ছিলেন ?,মিয়া মিয়া,শেখ মুজিবুর রহমান,শেখ মুজibur,জিয়া,0,0,0
bengali-341156792746557001-0,বাংলাদেশের বর্তমান রাষ্ট্রপতির নাম কী ?,মোঃ আব্দুল হামিদ,আব্দুল হামিদ,মঈবা,আব্দুল হামিদ,1,1,0
bengali-2606798907265489130-6,জহির-উদ্দিন মুহম্মদ বাবরের পর কে মোঘল সাম্রাজ্যের সিংহাসনে বসেন ?,ফারুখসিয়ার,হুমায়ূন।,শাহজাহান,হুমায়ুন,0,1,0
bengali--8230566219397062510-3,হিব্রু বাইবেলের মোট কতগুলি খণ্ড আছে ?,২৪,২৪ খণ্ড।,৩９,তিনটি,0,0,0
bengali--8097346422683484646-1,"ক্রিস্টোফার হেনরি ""ক্রিস"" গেইল তাঁর কত বছর বয়স থেকে ওয়েস্ট ইন্ডিজ জাতীয় ক্রিকেট দলের হয়ে খেলা শুরু করেন ?",২০০১,১৬ বছর।,২৪,১৯,0,0,0
bengali-6276946729526248907-1,কবিগুরু রবীন্দ্রনাথ ঠাকুর কত সালে মৃণালিনী দেবীকে বিবাহ করেন ?,১৯০৫,১৮৮৩ সালে।,১৮৮৩,১৮৮৩,0,1,1
bengali--1256061284728114612-1,ভারতীয় যোগী ও অদ্বৈত বেদান্তের গুরু সোহং স্বামীর বাবার নাম কী ?,নীর্মাল দাস,স্বামী বিবেকানন্দ।,শিশোর্ণকার,শশীভূষণ বন্দ্যোপাধ্যায়,0,0,0
bengali--3231045331526601286-0,একজন প্রাপ্ত বয়স্ক মানুষের মস্তিষ্কের গড় ওজন কত ?,১৩০০ গ্রাম,প্রায় ১.৪ কেজি।,১৩০০-১৫০০ গ্রাম,১.৩৬ কেজি,1,1,0
bengali--7406076192821989544-0,মালদ্বীপের মুদ্রার নাম কী ?,মালদ্বীপের মুদ্রার নাম মালিভি,মালদ্বীপ Rufiyaa,রূফিয়া,মালদ্বীপীয় রুফিয়াহ,0,1,1
bengali-2640852630015014292-4,"কত সালে বারাক ওবামা রাষ্ট্রপতি হিসাবে একটি আনুষ্ঠানিক সাক্ষাৎকার দিয়েছিলেন ""আল আরাবিয়া"" চ্যানেলে ?",২০১৫,২০০৯ সাল।,২০০৭,২০০৯ সালের ২৬ জানুয়ারি,0,1,0
bengali-3629110068066754917-2,আফগানিস্তানের বারাকজাই রাজবংশের প্রতিষ্ঠাতা দোস্ত মুহাম্মদ খানের বাবার নাম কী ?,জিয়াউদ্দین খান,মাহমুদ খান,জাহিরখান İslam,পায়েন্দা খান,0,0,0
bengali-7420368257311147205-0,আন্দিজ পর্বতমালার দৈর্ঘ্য কত ?,প্রায় সাত হাজার কিলোমিটার,"প্রায় ৭,০০০ কিমি।",৭৫০কিমি,"কমপক্ষে ৭,০০০ কি.মি",1,1,0
bengali-6303582530432299812-0,একশো ইউরোর নোটটি কোন রঙের ?,জান,"সাদা, সবুজ।",হলুদ,সবুজ,0,0,0
bengali--5503166637136263200-39,নবী মুহাম্মদের মৃত্যুর কারণ কী ছিল ?,নবী মুহাম্মদের মৃত্যুর কারণ,বয়স্কতা।,সাফঈয়াত,জ্বরে,0,0,0
bengali--8046266163446294688-0,নেতাজী সুভাষ ইঞ্জিনিয়ারিং কলেজ কবে স্থাপিত হয় ?,২০১৫,১৯৫৬ সালে।,১৯৫০,১৯৯৮ সালে,0,0,0
bengali--6938244689861502884-1,জহির রায়হানের লেখা প্রথম উপন্যাসের নাম কী ?,ডক্টর রাবি,"""সোনার  কিছু""।",অসম্ভব,শেষ বিকেলের মেয়ে,0,0,0
bengali-2784958989358760169-0,ধীরেন্দ্রনাথ দত্ত কবে জন্মগ্রহণ করেন ?,১৮৭২ সালে,১৮৯২ সালে।,১৮৪৯,"২ নভেম্বর, ১৮৮৬",0,0,0
bengali-8498516480545091780-1,ঢাকা শহরে বর্তমানে মোট কয়টি মসজিদ রয়েছে ?,৪০০,জানি না।,অনেক,৭০০-রও বেশি,0,0,0
bengali--6888488970910548244-17,পশ্চিমবঙ্গের রাজনৈতিক ইতিহাসে দীর্ঘ ৩৪বছর শাসন করেছে কোন রাজনৈতিক দল ?,কমিয়ুনিস্ট পার্টি ইন্ডিয়া,কমিউনিস্ট পার্টি।,কমмуনিস্ট,বামফ্রন্ট,1,1,1
bengali-1806717317087981609-0,ঋতুপর্ণ ঘোষ পরিচালিত দ্বিতীয় চলচ্চিত্রের নাম কী ?,দ্বিতী,হৃদয়ের গান।,অন্ধকারের পাঁত,উনিশে এপ্রিল,0,0,0
bengali--7070110082766862291-0,বুড়িগঙ্গা নদীর দৈর্ঘ্য কত ?,১০৭ কিলোমিটার,২৫০ কিমি,১৭৮কিলোমিটার,২৯ কিলোমিটার,0,0,0
bengali--11983977422550372-0,গ্রেগরীয় পঞ্জিকার প্রচলন সর্বপ্রথম ঘটে কবে থেকে ?,১৫৮২,১৫৮২ খ্রিষ্টাব্দ ।,১৫৮২,১৫৮২ সালের ২৪ ফেব্রুয়ারি,1,1,1
bengali-8394231526456964839-1,বাংলাদেশের শহীদ মুক্তিযোদ্ধা মহিউদ্দিন জাহাঙ্গীরের বাবার নাম কী ?,সায়েদ ফজলুল হক,মোঃ আব্দুল্লাহ,মুসাফর আলি,আব্দুল মোতালেব হাওলাদার,0,0,0
bengali-219048145204272520-3,মায়া জনগোষ্ঠীর আবির্ভাব প্রথম কোথায় হয়েছিল ?,মায়া জনগোষ্ঠীর প্রথম আবির্ভাব,মেসোআমেরিকা।,ভারত,বেলিজের কিউল্লোতে,0,0,0
bengali-2416690742236690562-1,ঠাকুর শ্রীরামকৃষ্ণ পরমহংসদেব কোন দেবতার উপাসক ছিলেন ?,শ্রীরামকৃষ্ণ পরমহংসদেব শ্রিকালির উপাসক,শিব উপাসক।,ঈশvara,কালী,1,0,0
bengali-7346105942162727275-0,পাফ্ অ্যাডার সাপের বৈজ্ঞানিক নাম কী ?,নাজা নাজা,Puff Adder।,Python molurus,Bitis arietans,0,0,0
bengali-3031587372351716199-1,২০১৪ ফিফা বিশ্বকাপের ফাইনাল খেলাটিতে কোন দল জয়ী হয় ?,জার্মানি,জার্মানি জয়ী।,জার্মানি,জার্মানি,1,1,1
bengali-9066345277926509921-2,বাংলাদেশি সঙ্গীত শিল্পী আব্দুল জব্বার কবে জন্মগ্রহণ করেন ?,১৯৫২,১৯৩৫ সালে।,১৯৫৩,১৯৩৮ সালের ১০ ফেব্রুয়ারি,0,0,0
bengali--9085413089868535786-2,ক্যাপ্টেন ডাক্তার লক্ষ্মী সেহগল ভারতের কোথায় জন্মগ্রহণ করেন ?,জালন্দর,ভারতের  কলকাতা।,ঔরঙ্গাবাদ,মাদ্রাজে,0,0,0
bengali-3305820110029281846-13,নেপালের বৃহত্তম শহর কোনটি ?,কাঠমাণ্ডু,কটমান্দু ।,কাঠমাংদ eskort,কাঠমুন্ডু,1,1,0
bengali-3439541446161415603-1,সমুদ্রগুপ্তের মায়ের নাম কী ছিল ?,সমুদ্রগুপ্তের মাের নাম অজানা।,মহাচন্দ্রি ।,মত্রাবাটী,কুমারদেবী,0,0,0
bengali-5524428449970713654-6,মুহাম্মদ আতাউল গণি ওসমানী বাংলাদেশের মুক্তিযুদ্ধের সময় প্রধান সেনাপতি হিসেবে সেনাবাহিনীতে কোন তারিখে যোগ দেয় ?,১৯৭১ সালের মার্চ,১৯৫২ সাল।,১৯৭১年穆罕默德·阿塔乌尔·甘尼·奥斯曼加入孟加拉国军队的具体日期是多少？这个问题的答案是： ২৫ই,১২ এপ্রিল,0,0,0
bengali-5239268947033758360-4,বেদের মেয়ে জোসনা নামক বাংলাদেশী চলচ্চিত্রটির নায়িকা কে ছিলেন ?,জোসনা চলচ্চিত্রটির নাইকা হেয়েন,পবিত্রা সাহা ।,মঈদা হাসান,অঞ্জু ঘোষ,0,0,0
bengali-2257453644051985934-0,আডলফ হিটলারের রচিত গ্রন্থের নাম কী ?,মেইন ক্যাম্প্ফ,মাই ক্যাম্পফ,মিয়ৎবার্খ দি,মাইন কাম্ফ,1,1,0
bengali--8137487757915657057-1,ডিম্বাশয়ের আকৃতি কেমন হয় ?,জানি না,অ্যালMOND আকৃতি।,বৃন্তাকার,অনেকটা ডিম্বাকার,0,0,0
bengali-4014565292807122634-6,উইলিয়াম শেকসপিয়রের স্ত্রীর নাম কি ছিল ?,আন হেথেইউে,অ্যান অ্যাণ্ডারসন,অনজান,অ্যানি হ্যাথাওয়ে,1,0,0
bengali-1146996288818569281-2,গ্নু/লিনাক্স অপারেটিং সিস্টেমটির ডেভলপার কে ছিলেন ?,রিচার্ড স্টলম্যান,রিচার্ড স্টালম্যান,লিনাস টোয়ালস,রিচার্ড স্টলম্যান,1,1,0
bengali-8544216735950654821-29,ক্রিকেটের নিয়ম অনুসারে একদিবসীয় ক্রিকেট কত ওভারে খেলা হয় ?,৫০,৫০ ওভার।,৫০ ওভার,৫০,1,1,1
bengali-6374180000774603646-8,"ইসলাম ধর্মের পবিত্র ধর্মগ্রন্থ কুরআনে উল্লেখিত ""আয়াত"" শব্দের অর্থ কী ?",আত শব্দটি কুরআনে অভিজ্ঞতামূলকভাবে,ধর্মীয় আয়াত।,ঈশ্বর,নিদর্শন,0,0,0
bengali-5905429821420371552-0,মার্কিন যুক্তরাষ্ট্রের প্রথম রাষ্ট্রপতি জর্জ ওয়াশিংটন কবে জন্মগ্রহণ করেন ?,১৭৩২ সালের ২২শে ফেব্রুয়ারি,২২ ফেব্রুয়ারি ১৭৩২,১৭৩২,"ফেব্রুয়ারি ২২, ১৭৩২",1,1,0
bengali--7437479717156625912-2,বিখ্যাত জ্যোতির্বিজ্ঞানী কোপার্নিকাসের জন্ম কবে হয় ?,১৪৭৩,১৪৭৩ খ্রিষ্টাব্দে।,১৪৭৩,রয়েল প্রুশিয়াতে,1,1,1
bengali-812958594612712580-5,অ্যাপল ইনকর্পোরেটেডের প্রতিষ্ঠাতা কে ?,স্টিভ জোব্স,স্টীভ জবস।,স্টিভ জবস,"স্টিভ জবস, স্টিভ ওজনিয়াক, রোনাল্ড ওয়েন",1,1,1
bengali--2024712909921566867-1,সুচিত্রা মিত্রের বাবার নাম কী ?,হারেন্দ্র মিটাল,সত্যেন্দ্রনাথ মিত্র,অমলেন্দｕ Mitra,সৌরীন্দ্রমোহন মুখোপাধ্যায়,0,0,0
bengali-3035778443777321171-2,দ্বিতীয় আব্বাসীয় খলিফা আবু জাফর আবদাল্লাহ ইবনে মুহাম্মদ আল মনসুরের জন্ম কবে হয় ?,১০৭২,৬৩২ সালে।,৭১৪ খ্রিস্টপূর্বARDS,৯৫ হিজরী সনে,0,0,0
bengali--2404628256435423582-0,হাইড্রোজেন গ্যাসের পারমাণবিক সংখ্যা কত ?,১,এক।,১,১,1,1,1
bengali--7001359970788043875-5,হ্যারি পটার চলচ্চিত্র সিরিজটির প্রথম সিরিজটির নাম কী ?,হ্যারি পটার এন্ড দি,হ্যারি পটার এবং  ফিলোসফার পাথর,হ্যারি পটার,হ্যারি পটার অ্যান্ড দ্য ফিলোসফার্স স্টোন,0,1,0
bengali--4054160116099300556-3,তিতুমীর বাঁশের কেল্লাটি কোথায় নির্মাণ করেছিলেন ?,বাজিতপুর,পাটুয়াখালী ।,মঈনুদ্দিন তিতুমীর,বারাসতের কাছে বাদুড়িয়ার ১০ কিলোমিটার দূরে নারিকেলবাড়িয়া গ্রামে,0,0,0
bengali-2692845326478456856-1,বাংলাদেশের জেলা শিল্পকলা একাডেমি কত সালে প্রতিষ্ঠিত হয়েছিল ?,১৯৬৩,১৯৭২ সালে।,১৯৭২,১৯৭৪ সালের ১৯ ফেব্রুয়ারি,0,0,0
bengali-6842067104920478592-1,ঢাকা বিশ্ববিদ্যালয়ের বর্তমান (২০১৯) ছাত্রছাত্রীর সংখ্যা কত ?,৪০ হাজার,প্রায় ৪০ হাজার।,৩৫০০০,"প্রায় ৩৮,০০০",0,0,0
bengali--5204533690778538962-3,ইসলামের পবিত্র ধর্মগ্রন্থের নাম কী ?,আল-কুরআন,কুরআন শরিফ।,কোরআন,কুরআন,1,1,1
bengali--2597871671297338594-0,ফ্লিপকার্ট ভারতে প্রথম কবে চালু হয় ?,২০০৭,২০১১ সালে।,২০১৩,২০০৭ সালে,1,0,0
bengali-6893844270970818834-0,চট্টগ্রাম বিশ্ববিদ্যালয় কবে প্রতিষ্ঠিত হন ?,১৯৬৬,১৯৬৫ সালে।,১৯৬৫,১৯৬৬ সালে,1,0,0
bengali-1961834313370645874-39,বর্তমানে ভারতে কতজন বৌদ্ধ সম্প্রদায়ের লোক বসবাস করেন ?,৮–৯ মিলন,প্রায় ৮ মিলিয়ন।,করপাট,০.৮%,0,0,0
bengali--3067172860397971989-0,ত্রিপুরা রাজ্যের রাজধানী কোথায় ?,আগারতলা,আগরতলা।,আগartificially shortened,আগরতলা,1,1,0
bengali--3713635048866470633-0,সর্বপ্রথম ফিফা বিশ্বকাপ আন্তর্জাতিক ফুটবল প্রতিযোগিতা কোন দেশে অনুষ্ঠিত হয়েছিল ?,৮১৯০,উরুগুয়ের,ঔসট্রিয়া,উরুগুয়ে,0,1,0
bengali-5747357410225041223-5,বাংলাদেশের সরকারি আজিজুল হক কলেজে বর্তমানে মোট কয়টি ছাত্র সংসদ ভবন রয়েছে ?,১০০০,একটি।,এক,১,0,1,1
bengali-4287325730796291566-12,হিলফুল ফুজুল কোন শহরে অবস্থিত ?,ঘটনার স্থান: ঢাকা,ঢাকা শহর।,দhকঔhা,মক্কা,0,0,0
bengali-2534063753142099390-3,হিন্দু পুরাণ অনুসারে রাম মোট কত বছর বনবাসে ছিলেন ?,১৪,১৪ বছর।,четырнадцать,চোদ্দো বছর,1,1,1
bengali--839278517851786324-3,২০০৬ সালের আর্মাগেডন কুস্তি প্রতিযোগিতায় কে চ্যাম্পিয়ন হন ?,The Big Show,আম্ব্রোস রিভারা।,เดอะ রিবলacyjoshi,বাতিস্তা,0,0,0
bengali--8424492994689032409-32,"রবীন্দ্রনাথ ঠাকুর রচিত ""প্রাচীন সাহিত্য"" গ্রন্থটি সর্বপ্রথম কবে প্রকাশিত হয় ?",১৯৩০,১৯০৭ সালে।,১৯০২,১৯০৭,0,1,0
bengali-7714743293517537612-0,বাংলাদেশের খোন্দকার আ.ন.ম. আব্দুল্লাহ জাহাঙ্গীর কত সালে মারা যান ?,১৯৭৫,১৯৮৬ সালে।,১৯৭৫,১৪ ডিসেম্বর ১৯৭১,0,0,0
bengali-8381318721880368632-0,টিপু সুলতানের মৃত্যু কবে হয় ?,১৭৯৯,১৭৮৮ খ্রিষ্টাব্দে।,১৭৯৯,"৪ মে, ১৭৯৯",1,0,1
bengali-8231597176267138336-3,চিকুনগুনিয়া ভাইরাস কবে প্রথম শনাক্ত করা হয় ?,১৯৫২,১৯৫২ সালে।,১৯৯৮,২০০৮ সালের দিকে,0,0,0
bengali--7871863243853017251-6,মোহাম্মদ লুৎফর রহমানের প্রথম কাব্যগ্রন্থের নাম কী ?,আত্মার্পিত,"""স্বপ্নের দেশ""",ঈষা,প্রকাশ,0,0,0
