id,question,deepseek_answer,gemma_answer,qwen_answer,correct_answer,deepseek_score,gemma_score,qwen_score
bengali-6835249772634642969-9,বর্তমানে ইরান কয়টি প্রদেশে বিভক্ত ?,ইরান বর্তমানে ৩১টি প্রদেশে,৩১ প্রদেশ।,৩,৩০,0,0,0
bengali-1498307315226710105-0,জিন শব্দটির উৎপত্তি কোন শব্দ থেকে ?,জীবন,"সংস্কৃত ""জী"" ।",জার্মান,গ্রীক শব্দ জেনেসিস,0,0,0
bengali--1465705133191764484-0,দ্য শশাঙ্ক রিডেম্পশন চলচ্চিত্রটির নির্মাতা কে ?,মাসুদ পারভেজ,সুজন ঘোষ,বিনোদ চট্টোপাধ্যায়,ফ্র্যাংক ড্যারাবন্ট,0,0,0
bengali--954934863110314741-0,ব্ল্যাকবেরি বোল্ড সিরিজের প্রথম স্মার্টফোনটির নাম কী ?,BlackBerry Bold 9000,ব্ল্যাকবেরি ৮১০০,BlackBerry Bold,রিসার্চ ইন মোশন,0,0,0
bengali--7705960264831493277-16,হিন্দুধর্মের প্রাচীনতম শাখা কোনটি ?,শাইবিজন,বেদ ধর্ম,শৈবavanaugh,লৌকিক হিন্দুধর্ম,0,0,0
bengali--5526839803787627428-10,পেরু জাতীয় ফুটবল দলটির প্রথম অধিনায়ক কে ছিলেন ?,টিএফিলো কুবিলাস,আর্মান্ডো মার্তিনেজ,আলফonso আঈসাস,লিওপোল্ডো বাসুর্তো,0,0,0
bengali-4666244705378710343-2,কত খ্রিস্টাব্দে ইস্ট ইন্ডিয়া কোম্পানী দেওয়ানী লাভ করেন ?,১৬০৮,১৬০৮ সাল।,১৬০০,১৭৬৫,0,0,0
bengali-5188008084810080392-0,ব্রিটিশ কাউন্সিলের প্রতিষ্ঠাতা কে ?,উইনস্টন চার্চিলের,মার্কুইস অব ডার্বন,ওয়ালসিংহাম,স্যার রেজিনাল্ড লিপার,0,0,0
bengali-3409029384822123562-2,প্রথম কত সালে ভারতে আন্তর্জাতিক মহিলা ক্রিকেট ম্যাচ চালু হয় ?,১৯৭৯,১৯৭৮ সাল।,১৯৭৬,১৯৩৪,0,0,0
bengali--6733100731161770234-5,মৌমাছি যেখানে মধু সংগ্রহ করে রাখে সেটিকে কী বলা হয় ?,মূক্কা,মধুকক্ষ।,ছক্কা,চাক,0,0,0
bengali-3464390983745809122-1,কীবোর্ডে সাধারণত মোট কতগুলি বোতাম থাকে ?,১০৪,১০৯টি।,৯০-৯５,৮৪ থেকে ১০১টি বা কোন কোন কী-বোর্ডে ১০২টি,0,0,0
bengali-162923623025194484-7,অসহযোগ আন্দোলন মোট কতদিন ধরে চলে ?,২৪ দিন,১৯২০-১৯২২,৯ঈষা,৫ দিন,0,0,0
bengali-3388903986057254256-1,আলচি বৌদ্ধবিহারের প্রতিষ্ঠাতা কে ?,আলচি বৌদ্ধবিহারের প্রতিষ্ঠাতা একজন,রাজেশ্বর,অনন্তকুট্টা,রিন-ছেন-ব্জাং-পো,0,0,0
bengali--5660498581086962342-20,সুই সাম্রাজ্যের দ্বিতীয় সম্রাটের নাম কী ?,জায়পূরশ সাহি,নবোনাইজ।,ক্লাউডسقو,ইয়াং গুয়াং,0,0,0
bengali--5238557952214041623-7,কোন সালে প্রথম অভ্র কীবোর্ডের বহনযোগ্য সংস্করণ প্রকাশ করা হয় ?,১৯৮৪,১৯৮১ সাল।,১৯৭৫,২০০৭,0,0,0
bengali-1770238723584327898-1,ধীরেন্দ্রনাথ দত্ত কোন কলেজ থেকে আইন নিয়ে পড়াশোনা করেন ?,প্রেসিডেন্সি কলেজ,কলকাতা বিশ্ববিদ্যালয়।,মধুসূদন দত্ত,রিপন কলেজ,0,0,0
bengali-5083887153729628414-1,মুহাম্মদ বিন ইসমাইল বিন ইবরাহীম বিন মুগীরাহ বিন বারদিযবাহ কোন দেশের নাগরিক ছিলেন ?,মুহাম্মদ বিন ইসমাইল বিন,বাংলাদেশ।,আরব,উজবেকিস্তানের,0,0,0
bengali--6359916960912776781-2,"বাংলাদেশী অভিনেতা, মডেল, শিক্ষক ও গায়ক চঞ্চল চৌধুরীর বাবার নাম কী ?",সত্যজিৎ চৌধুরী,মোহাম্মদ আব্দুল্লাহ,মোহাম্মদঈসা,রাধা গোবিন্দ চৌধুরী,0,0,0
bengali--7934887383089078574-6,বাংলাদেশের ১০০ টাকার নোটে কার স্বাক্ষর থাকে ?,গণপতি,ফজলুল করিম।,সত্যনগরবিরচিত,বাংলাদেশ ব্যাংকের গভর্নরের,0,0,0
bengali--4507581995498809995-1,আচেহ সালতানাতের প্রতিষ্ঠাতা কে ছিলেন ?,আলৌদ্দিন রিয়াত শাহ,মুহাম্মদ বিন তুগলক,ঈসাইঈ,আলি মুগায়াত শাহ,0,0,0
bengali--2480008975474553157-1,পশ্চিমবঙ্গের বর্তমান মুখ্যমন্ত্রী রাজ্যের কততম মুখ্যমন্ত্রী ?,৩,সপ্তম মুখ্যমন্ত্রী।,৩৫,অষ্টম,0,0,0
bengali-3822216919655806343-4,প্রথম আই সি সি ক্রিকেট বিশ্বকাপে অস্ট্রেলিয়ার অধিনায়ক মোট কত রান করেছিল ?,২৮৬,১৯৮৭ সালে।,১৫৭,৬২,0,0,0
bengali-2658236964036018978-3,তড়িৎচৌম্বক বর্ণালী প্রথম আবিষ্কার করেছিলেন কে ?,জেমস ক্লার্ক ম্যাক্সওয়েল,জেমস ক্লাক্সটন,হেনরি টেসলা,উইলিয়াম হার্শেল,0,0,0
bengali-7729282937926963889-0,উত্তর ভারতের রঘুনাথ মন্দিরটির নির্মাতা কে ?,ত্রিসোং ডেন্তসেন,রঘুনাথ সিংহ ।,অনন্যа বিশванаtha,গুলাব সিং এবং তার পুত্র মহারাজা রনবির সিং,0,0,0
bengali-4642028559631724689-1,দেওয়ান হাসন রাজা চৌধুরী কবে জন্মগ্রহণ করেন ?,১৭২৫,১৯০৪ সালে।,১৯৩৫,১৮৫৪ সালের ২১ ডিসেম্বর,0,0,0
bengali--5808391741219758748-0,শহীদ ধীরেন্দ্রনাথ দত্ত কত সালে জন্মগ্রহণ করেছিলেন ?,১৮৯৭,১৮৯৫ সালে।,১৯৩৫,১৮৮৬,0,0,0
bengali--3614315475237896403-1,কঙ্কনা সেন শর্মার অভিনীত প্রথম বাংলা চলচ্চিত্রের নাম কী ?,আমার বাড়ি,"""গোলাপি এখন""।",অগ্নি erotik,ইন্দিরা,0,0,0
bengali--5048707793068314830-0,পশ্চিমবঙ্গের সরকারি ভবন নবান্ন কত সালে চালু হয় ?,২০১৯,১৯২১ সালে।,১৯৫৬,২০১৩ সালের ৫ অক্টোবর,0,0,0
bengali--5964381449812256738-1,বিরামপুর উপজেলার মোট আয়তন কত ?,৬,১৮৬ বর্গ কিমি।,১৪৭.৩৫平方公里,২১১.৮১ বর্গ কি.মি,0,0,0
bengali--8177010464512382506-0,ইসলামি স্বর্ণযুগ বলতে কোন সময় কে বোঝানো হয় ?,বিজ্ঞানী সম্প্রদায়,আব্বাসি খিলাফত।,হরুন রশিদ,৮ম থেকে ১২শ শতাব্দী,0,0,0
bengali--9108658465407648127-1,ক্রোমোজোম সর্বপ্রথম কোন বিজ্ঞানী আবিষ্কার করে ?,১৮৭২,"ওয়ালার,  এসি।",সালুডারবান,Strasburger,0,0,0
bengali--132851892871415293-0,সার্বভৌম শব্দটির অর্থ কী ?,সার্বভৌম শব্দটির অর্থ হলো,"সম্পূর্ণ, নির্ধারিত।",স্বাধিকারıklı,কোন দেশ বা রাষ্ট্রের নিজের অভ্যন্তরীন এবং অন্যান্যরাষ্ট্রের সঙ্গে সম্পর্ক নির্ধারণের চূড়ান্ত ক্ষমতাকে বোঝায়,0,0,0
bengali-5567311142476972637-0,ব্রাহ্মসমাজ আন্দোলনের সূচনা কবে হয়েছিল ?,১৮২৮,১৮২৯ সালে।,১৮৩০,১৯ শতকে,0,0,0
bengali--4889520044955896765-67,ইংরেজি ভাষায় কে সর্বপ্রথম মহাভারত অনুবাদ করেন ?,প্রতাপ চন্দ্র গুপ্ত,কেটন  এবং  রিচার্ড।,কেনাল টেলসেمصال不符合要求，您提供的回答不是用孟加拉语给出的。请重新提供一个符合要求的答案，仅使用1-2个孟加拉语单词。,কিশোরীমোহন গঙ্গোপাধ্যায়,0,0,0
bengali--3052451907272545632-1,আমির খান অভিনীত প্রথম চলচ্চিত্রটির নাম কী ?,ডিল হাই তুম্হারা,"""অগ্নিযুদ্ধ""।",ঘণ্টা,অবুঝ দুটি মন,0,0,0
bengali-6805897370747809969-1,বর্তমান চট্টগ্রামের মোট এলাকা কত ?,২৭০ বর্গিকিলোমিটার,৩০৬.৬৭ বর্গ কি.মি.,৩৭৫平方公里,"৫,২৮৩ বর্গ কিলোমিটার",0,0,0
bengali-2055139326411802416-1,মহাস্থানগড় বাংলাদেশের কোন জেলায় অবস্থিত ?,বান্ডরবন,রাজশাহী জেলা।,চট্টগ্রাম,বগুড়া,0,0,0
bengali-9066345277926509921-2,বাংলাদেশি সঙ্গীত শিল্পী আব্দুল জব্বার কবে জন্মগ্রহণ করেন ?,১৯৫২,১৯৩৫ সালে।,১৯৫৩,১৯৩৮ সালের ১০ ফেব্রুয়ারি,0,0,0
bengali--7745662268738010333-11,ভারতের জাতীয় পতাকার সবুজ রংটি কীসের প্রতীক ?,গ্রামীণতা এবং সুখ,"ফসল, জীবন।",ঔষধ部门请给出不同的问题以继续对话。,বিশ্বাস ও প্রগতির,0,0,0
bengali--2488135216239958214-0,মুঘল সাম্রাজ্যের সর্বশেষ সম্রাট কে ?,বাহাদুর শাহ,বাহাদুর শাহ জাফর ।,বাদর-ঈয়াz,দ্বিতীয় বাহাদুর শাহ,0,0,0
bengali--2259915125011949663-2,আই ফোনের সর্বাধুনিক মোবাইল অপারেটিং সিস্টেমটির নাম কী ?,iOS 17,iOS,iOS 16,আইওএস ১২,0,0,0
bengali--4860128926592811596-0,পরিচালক অমিতাভ রেজা চৌধুরী পরিচালিত প্রথম চলচ্চিত্রের নাম কী ?,ডিল মেরা ধারকন টেরি,"""সুবর্ণরেখা""।",স্বপ্নের দেশ,আয়নাবাজি,0,0,0
bengali-4445479480524646812-0,সুই সাম্রাজ্যের দ্বিতীয় সম্রাটের নাম কী ?,মুঈ,নবোনাইজ।,ক্লাউডسقو,ইয়াং,0,0,0
bengali-7987011167425321150-3,বাংলাদেশী অভিনেত্রী পূর্ণিমার অভিনীত প্রথম ছবির নাম কী ?,পূর্ণিমা,"""সুধা খান""",নদীরা,এ জীবন তোমার আমার,0,0,0
bengali--8567711242522400652-6,নেতাজী সুভাষ চন্দ্র বসু কোন শহরে জন্মগ্রহণ করেন ?,কলকাতা,কলকাতা ।,কলকাতা,কটক,0,0,0
bengali--7463482025321959331-0,সত্যেন্দ্রনাথ বসু কত সালে জন্মগ্রহণ করেন ?,১৮৮৬,১৮৬৯ সালে।,১৮৮৪,১ জানুয়ারি ১৮৯৪,0,0,0
bengali-5676634324659264390-0,রোমান সাম্রাজ্যের সর্বশেষ সম্রাট কে ?,জুস্টিনিয়ান আই,রোমলুস অষ্টম।,নিকোলাস II,নিরো,0,0,0
bengali--1741274220753938019-4,দেবিকা রাণী চৌধুরীর মায়ের নাম কী ?,রানী গমতি দেবী,রাজেশ্বরী দাস্তি ।,সৈয়দা ফতেমা,লীলা চৌধুরী,0,0,0
bengali-2375266230086305076-1,ড্যামিয়েন শ্যাজেল পরিচালিত হুইপল্যাশ চলচ্চিত্রটির প্রযোজক কে ছিলেন ?,ড্যামিয়েন শ্যাজেল,ব্যারি মার্স।,স্কট ইন্দাস텡ział,শ্যাজেল,0,0,0
bengali--6019328074616099894-17,উমাইয়া রাজবংশের সর্বশেষ রাজা কে ?,মারওয়ান দ্বিতীয়,আব্দুল মালেক।,সৈইন্‌ঈলদিন,দ্বাদশ মুহাম্মদ,0,0,0
bengali-1149810965050136704-1,বিচারপতি সৈয়দ মাহমুদের বাবার নাম কী ?,সাইদ আব্দুল আজিম,সৈয়দ আব্দুল্লাহ।,না জানাcych<|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|><|im_start|>,সৈয়দ মুস্তফা আলী,0,0,0
bengali-2947529922666257424-57,ঢাকা কলেজ কবে প্রতিষ্ঠিত হয় ?,১৯১৮,১৮৬৭ সালে।,১৮৫৬,১৮৪১ সালে,0,0,0
bengali--5484532727206796065-0,এরোপ্লেন জেলির বর্তমানে (২০১৯) কোন কোম্পানির পণ্য ?,হনিয়েল,এয়ারবাস।,Airbus,ম্যাককরমিক ফুডস অস্ট্রেলিয়া,0,0,0
bengali-2351657829570417965-1,ঊষা উথুপ ভারতের কোন শহরে জন্মগ্রহণ করেন ?,মুনাবাদ,কলকাতা ।,কলকাতা,মুম্বাই,0,0,0
bengali-7187858815891071077-1,প্রথম উসমানীয় সুলতানের নাম কী ?,মুঈয়া ইবনে আবি সূফিয়ান,উসমান গাজি,ঈবাদ echangenamepleaseদİN,প্রথম উসমান,0,0,0
bengali--339646139755933191-37,মুম্বাইয়ের আন্তর্জাতিক বিমানবন্দরটির নাম কী ?,চট্টোপাতি শিবাজি আন্তর্জাতিক বিমানবন্দর,চাত্রপতি শিবাজী Maharaj,চャন্দিপুর,ছত্রপতি শিবাজী আন্তর্জাতিক বিমানবন্দর,0,0,0
bengali--3794601659297720355-1,সঞ্জয় লীলা ভন্সালীর মায়ের নাম কী ?,আম্বা বাই,রোমা।,ঈশাওঈ,লীলা বনশালি,0,0,0
bengali--5333375973860147750-0,ভারতীয় চলচ্চিত্র অভিনেত্রী রিচা গঙ্গোপাধ্যায়ের অভিনীত প্রথম চলচ্চিত্রের নাম কী ?,ডিল বোলে পার্঵রোদি,"""আনন্দবাজার""।",বিদাই,লিডার,0,0,0
bengali--4965296737885262319-1,আব্দুল লতিফ বাংলাদেশের কোথায় জন্মগ্রহণ করেন ?,ঢাকা,চট্টগ্রাম ।,ঢাকা,সিলেট জেলার জকিগঞ্জ উপজেলার ফুলতলী,0,0,0
bengali-6388918828049871160-0,লাল রং কিসের প্রতীক ?,লাল রং মোহের প্রতীক।,"প্রেম, শক্তি।",আগnielson,স্বাধীনতা যুদ্ধে আত্মোৎসর্গকারীদের রক্তের,0,0,0
bengali-3774128256652229737-2,২০১৬ আইসিসি টুয়েন্টি২০ বিশ্বকাপ খেলার আয়োজন কোন দেশে হয়েছিল ?,ইন্ডিয়া ও বাংলাদেশ,"ভারত, বাংলাদেশ।",ইংল্যান্ড,ভারত,0,0,0
bengali-3871832352439058228-2,বাংলাদেশের অভিনেত্রী শাবনূরের আসল নাম কি ?,শাবনূরের অভিনেত্রী শাবনূরের আসল,শাবনূর ইসমত।,শাবনুর echang,কাজী শারমিন নাহিদ নুপুর,0,0,0
bengali--5851536339042738709-0,বাংলাদেশের প্রথম রাষ্ট্রপতি শেখ মুজিবুর রহমানের জন্ম কবে হয় ?,১৯২০ সালের ৪শা মার্চ,১৯২০ সাল।,১৯ই এপ্রিল,১৭ মার্চ ১৯২০,0,0,0
bengali-8695577586615119311-3,ওয়াই-ফাই প্রথম কোন কোম্পানী চালু করে ?,আর্থেস কমানুইকেশনz,NCR Corporation,টেলেকাম,মার্কিন যুক্তরাষ্ট্রের টেলিকম নিয়ন্ত্রক ফেডারেল কমিউনিকেশন কমিশন,0,0,0
bengali--2867549847698693528-1,ইন্দ্রজিৎ বা মেঘনাদকে কেন্দ্র করে কোন বাঙালি কবি একটি সাহিত্যিক মহাকাব্য রচনা করেন ?,কাজী নজরুল ইসলাম,রবীন্দ্রনাথ ঠাকুর,ঈশ্বরচন্দ্র বিদ্যাভোষণা,মাইকেল মধুসূদন দত্ত,0,0,0
bengali--491422023953742574-0,কমলেশ্বর মুখোপাধ্যায় পরিচালিত চাঁদের পাহাড় বাংলা চলচ্চিত্রটি কোন সংস্থা প্রযোজনা করে ?,স্কয়ার ফিল্ম্স,সেলিউড প্রযোজন।,বাংলা চলচ্চিত্র,শ্রী ভেঙ্কটেশ ফিল্মস,0,0,0
bengali-8842503098497321541-0,"এশীয় শামুকখোল, শামখোল বা শামুকভাঙা পাখির বৈজ্ঞানিক নাম কী ?",গ্যালাস গ্যালাস,পিটারাস  হ্যালিয়েন্স,Alophilastriata,Anastomus oscitans,0,0,0
bengali-8092727655187435075-4,সিরিয়ার আলেপ্পো শহরের মোট আয়তন কত ?,৩ মিলিয়ন,প্রায় ১০০ বর্গ কিমি।,মাত্রাহীন,১৯০ বর্গ কিলোমিটার,0,0,0
bengali-2643178588324610837-6,বাংলাদেশের শহীদ মুক্তিযোদ্ধা মহিউদ্দিন জাহাঙ্গীর কবে শহীদ হন ?,১৯৭১ সালের ২৫শে এপ্রিল।,১৯৭১ সালে।,১৯৭৫,১৯৭১ সালের ১৫ ডিসেম্বর,0,0,0
bengali--174385612502145003-1,বাংলাদেশী মডেল এবং নাট্য অভিনেত্রী তমালিকা কর্মকারের জন্মসাল কত ?,১৯৬৩,১৯৮৬ সাল।,১৯৪৩,১৯৭০,0,0,0
bengali-658901604076661180-0,ড. কুদরাত-এ-খুদা কবে জন্মগ্রহণ করেন ?,ড. কুদরাত-এ-খুদা জন্মগ্রহণ করেন,১৮৯৭ সালে।,১৯৩০,"১ ডিসেম্বর, ১৯০০",0,0,0
bengali--840766292463574178-1,সিলেটের মোট আয়তন কত ?,৮,"৪,৯১৬ বর্গ কিমি।","৪৪৩৭إدارية命令被终止，因为它没有完整的结束部分。我将仅提供您要求的简短答案：

৪৪৩৭平方公里","১২,৫৯৫.৯৫ বর্গ কিলোমিটার",0,0,0
bengali--7463593158392254721-1,ভারতবর্ষের প্রথম সরকারি স্কুলের নাম কী ?,হিন্দু স্কুল,সেন্ট জেমস স্কুল,হাইডারপুর স্কুল,রংপুর জিলা স্কুলের,0,0,0
bengali--4858293497809301226-5,ফাতেমা তুজ জোহরা অভিনীত প্রথম টেলিভিশন নাটকের নাম কী ?,আপনি কেন আমার,"""স্বপ্নের বাড়ি""",ঈশানকান্দা,লাগুক দোলা,0,0,0
bengali-937231912936706563-2,নাইট উপাধি প্রদান কবে থেকে শুরু হয় ?,২০১৮,১৮৬৪ সালে।,১৯০২,১২শ শতাব্দী,0,0,0
bengali--3432409472352493705-9,বাংলা ভাষা আন্দোলনের সূচনা স্থল কোনটি ?,ঢাকা,ঢাকা শহর।,দhকঈঈঈ,পূর্ব পাকিস্তানে,0,0,0
bengali-2584860276526748011-1,শহীদ ধীরেন্দ্রনাথ দত্তর বাবার নাম কি ছিল ?,জোগেন্দ্র নাথ দত্ত,সত্যেন্দ্রনাথ দত্ত,ঈশ্বরচন্দра,জগবন্ধু দত্ত,0,0,0
bengali-2692845326478456856-1,বাংলাদেশের জেলা শিল্পকলা একাডেমি কত সালে প্রতিষ্ঠিত হয়েছিল ?,১৯৬৩,১৯৭২ সালে।,১৯৭২,১৯৭৪ সালের ১৯ ফেব্রুয়ারি,0,0,0
bengali-5474092799510367220-0,বাংলাদেশের ঢাকাই মসলিন কাপড় বুননের জন্য কত কাউন্টের সুতা ব্যবহার করা হত ?,১০০-১২০,৩০-৪০ কাউন্ট।,দশ,৩০০,0,0,0
bengali--8257536255194562020-22,গঠন ও প্রচলন নীতির ভিত্তিতে কম্পিউটার কয়টি ভাগে বিভক্ত ?,হার্ডওয়ার এবং সোফটওয়ার,দুই ভাগে।,দুই,তিন,0,0,0
bengali-8899130051977933608-1,তসলিমা নাসরিনের বাবার নাম কী ?,আতাউল ইসলাম,আবদুল্লাহ,মঈনউদ্দীন,রজব আলী,0,0,0
bengali--2213906058284930151-1,বাংলাদেশের একজন বিশিষ্ট ইসলামী চিন্তাবিদ আল্লামা শাহ আহমদ শফী কবে জন্মগ্রহণ করেন ?,১৯৩৪,১৯০৫ সালে।,১৯০৪,১৯২০ সালে,0,0,0
bengali--2599451116164447125-11,প্রিন্স দ্বারকানাথ ঠাকুর কোথায় মারা যান ?,কলকাতা,জগন্নাথপুর।,কলকাতা,লন্ডনে,0,0,0
bengali--1428221452835638348-15,মায়ানমারের বর্তমান (২০১৯) আয়তন কত ?,৫৪ মিলিয়ন,"৬৭৮,৫০০ বর্গ কিমি।",২৬,"৬৭৬,৫৫২ বর্গকিলোমিটার",0,0,0
bengali--6767707870439070421-2,আয়তনের দিক থেকে বাংলাদেশ বিশ্বের কততম দেশ ?,৯২ম স্থান,34 তম।,৫৮,৯৪,0,0,0
bengali--7871863243853017251-6,মোহাম্মদ লুৎফর রহমানের প্রথম কাব্যগ্রন্থের নাম কী ?,আত্মার্পিত,"""স্বপ্নের দেশ""",ঈষা,প্রকাশ,0,0,0
bengali--6279882593924388519-5,মুক্তিযুদ্ধ জাদুঘরের মোট আয়তন কত ?,৮০ হাজার,১০ একর।,৩৫০০ বর্গফুট,১ লাখ ৮৫ হাজার বর্গফুট,0,0,0
bengali-8981449779740723998-3,রাজশাহী কলেজের প্রথম অধ্যক্ষ কে ছিলেন ?,কাজী আব্দুল ওদুদ,রামেশ্বর মণ্ডল,ঈসা মাখঔ,হরগোবিন্দ সেন,0,0,0
bengali-733940528152087741-0,লালন সাঁই বা ফকির লালনের জন্ম কোথায় হয় ?,লালন সাঁই বা ফকির,বরিশাল ।,চুয়াডাঙга,১৭৭৪ খ্রি,0,0,0
bengali--2339153920148132891-1,মাইকেলেঞ্জেলোর জন্ম কোথায় হয় ?,কাপ্রেসে,ইতালি ।,সিয়েনা,১৪৭৫ খ্রিষ্টাব্দের ৬ মার্চ,0,0,0
bengali--4471032284458998703-0,রাজ চক্রবর্তীর জন্মসাল কত ?,১৯৩২,১৯২৫ সাল।,১৯৪৫,১৯৭৫,0,0,0
bengali--5503339156411109620-1,১৯৪৯ খ্রিস্টাব্দে আওয়ামী মুসলিম লীগ কে প্রতিষ্ঠা করে ?,মৌলানা আব্দুল হামিদ খান,শেখ মুজিবুর রহমান,শজাাمصطفSSF,হোসেন শহীদ সোহরাওয়ার্দী ও আবুল হাশেমে,0,0,0
bengali--4013739044801291463-4,পাল সাম্রাজ্যের প্রথম সম্রাট কে ছিলেন ?,হর্ষবর্ধান,চন্দ্রগুপ্ত ।,বুদ্ধদেব,গোপাল,0,0,0
bengali-1173094317674341116-1,বাংলা তথা ভারতীয় নাট্যজগতের এক কিংবদন্তি ব্যক্তিত্ব শম্ভু মিত্রের বাবার নাম কী ?,ক্ষেত্রমোহন গোস্঵ামী,সুরেন্দ্রনাথ মিত্র,ঈশানুথ চট্টোপাধ্যায়,শরৎকুমার বসু,0,0,0
bengali-9063826758882428072-36,মালদ্বীপের মোট আয়তন কত ?,মালদ্বীপের মোট আতন হলো,২৯৮ বর্গ কিমি।,৩০০平方公里,"প্রায় 90,000 বর্গ কিলোমিটার",0,0,0
bengali--9194362322516364694-14,মহাভারত কথাটির অর্থ কী ?,ধর্মসংগ্রাম,বৃহৎ ভারত।,বড় বাহিত্য,ভরত বংশের মহান উপাখ্যান,0,0,0
bengali--3973139015313228514-0,আন্তর্জাতিক ক্রিকেট কাউন্সিলের বর্তমান (২০১৯) চেয়ারম্যান কে ?,জাগত প্রকাশ নাড়া,গ্রাহাম পোলক,ঈশান খান,শশাঙ্ক মনোহর,0,0,0
bengali-2029563870871915760-1,ইংরেজ টেস্ট ক্রিকেটার জর্জ হার্বার্ট হার্স্টের বাবার নাম কী ?,জোসেফ হার্স্ট,হ্যারি হার্স্ট,অজানা,উইলি,0,0,0
bengali--5439317380318953633-0,আবু বিশর আমর ইবনে উসমান ইবনে কানবার আল বিসরি লিখিত সর্বপ্রথম ব্যাকরণ বইটির নাম কী ?,আল কিতাবে মুস্তহিলম,আল-মোকতারা।,আল ইনশাদ,আল কিতাব,0,0,0
bengali--4814390249866358431-4,ছায়াপথ প্রথম কে আবিষ্কার করেন ?,মাইকেল হিলেম্যান,গ্যালিলি গ্যালিলি,বুখারিতেbben,আল সুফি,0,0,0
bengali-9180741355773022793-4,আইওএস মোবাইল অপারেটিং সিস্টেমটি কবে চালু হয় ?,২০০৭,২০০৭ সাল।,২০০৭,২০০৩ সালে,0,0,0
bengali--7101023690904489784-3,শেরেবাংলা আবুল কাশেম ফজলুল হক কোন কলেজ থেকে পড়াশোনা করেন ?,হার্বার্ড বিজনেস স্কুল,ঢাকা কলেজ।,দhর্মপালঈঈ,প্রেসিডেন্সি,0,0,0
bengali--3026331094972559629-0,বাংলায় মারাঠা আক্রমণের সময় মারাঠাদের হয়ে কে নেতৃত্ব দিয়েছিলো ?,মারাঠা আক্রমণের সময়ে বাংলায়,চিমা  জামশেদ।,শিজি,রঘুজী ভোঁসলে ও তাঁর সেনাপতিরা,0,0,0
bengali--4866456305071140944-1,মহাস্থানগড় প্রত্নস্থলটি বাংলাদেশের কোন জেলায় অবস্থিত ?,মানিকগanj,রাজশাহী জেলা।,চট্টগ্রাম,বগুড়া জেলার শিবগঞ্জ উপজেলায়,0,0,0
bengali-9025642034431464670-6,আন্তর্জাতিক ক্রিকেট কাউন্সিলের বর্তমান (২০১৯) সভাপতি কে ?,আনিল কুম্বে,গ্রেগ ডিপার।,ঈশান খান,জহির আব্বাস,0,0,0
bengali--581563299056306592-100,বিশ্বের দ্বিতীয় মানব মহাশূন্য যাত্রা কোন দেশ থেকে শুরু হয় ?,সোভিএট প্রশাসন,চীন থেকে।,সোভিয়েত UNION,মার্কিন যুক্তরাষ্ট্র,0,0,0
bengali-8354137425464189148-5,কত বছর বয়সে আশাপূর্ণা দেবীর বিবাহ সম্পন্ন হয় ?,১৯৭৪,১৬ বছর।,১৯৩৮,১৫ বছর ৮ মাস,0,0,0
bengali-6156708266298526050-0,ইসরাইলের বর্তমান প্রধানমন্ত্রী কে ?,নাফতালি বেন্টন,বেঞ্জামিন নেতেনিয়াহু,ইয়াহুঈ লাপিদ,"বেঞ্জামিন ""বিবি"" নেতানিয়াহু",0,0,0
bengali-7986941057446833378-14,বাংলাদেশের সিলেট বিভাগের অন্তর্গত মোট কয়টি গ্রাম আছে ?,৩৮৬৯,তথ্য নেই।,১৪৫২৯,"১০,২২৪টি",0,0,0
bengali--3105248290731556832-1,মুহাম্মদ আলি পাশা আল-মাসউদ ইবনে আগার জন্ম কোথায় হয় ?,মুহাম্মদ আলি পাশা আল-মাসউদ,সিরাজ্‌গঞ্জে।,ইরান,উসমানীয় রুমেলি এয়ালেতের (বর্তমান গ্রীস) কাভালা শহরে এক আলবেনীয় পরিবারে,0,0,0
bengali-4053447918705035470-0,কুমিল্লা ভিক্টোরিয়া কলেজ কোন বিশ্ববিদ্যালয়ের অন্তর্গত ?,চট্টোগাঁই বিশ্ববিদ্যালেখন,কুমিল্লা বিশ্ববিদ্যালয়।,চুয়াইডা,বাংলাদেশ জাতীয় বিশ্ববিদ্যালয়,0,0,0
bengali-2328852214900281949-0,ইউনেস্কো জাতিসংঘ কবে গঠিত হয় ?,১৯৪৬,১৯৪৫ সালে।,১৯৪৬,১৯১৯ সালে,0,0,0
bengali-5582972525607768981-12,মুহম্মদ জাফর ইকবাল রচিত প্রথম বৈজ্ঞানিক কল্পকাহিনী গ্রন্থটি কবে প্রকাশিত হয় ?,১৯৪০,১৯৩০ সালে।,১৯৮৭,কপোট্রনিক ভালোবাসা,0,0,0
bengali-6842067104920478592-1,ঢাকা বিশ্ববিদ্যালয়ের বর্তমান (২০১৯) ছাত্রছাত্রীর সংখ্যা কত ?,৪০ হাজার,প্রায় ৪০ হাজার।,৩৫০০০,"প্রায় ৩৮,০০০",0,0,0
