question_id,question,answer,hallucinated_len
cef8d2f61b6899070de210de469f7374293bdaa4,"আইরিসের একটি বেরি খামার আছে। তার ভাই এবং বোন তাকে বেরি তুলতে এবং বাজারে বিক্রি করতে সাহায্য করে। আইরিস ৩০টি ব্লুবেরি বাছাই করেছিল, তার বোন ২০টি ক্র্যানবেরি বাছাই করেছিল এবং তার ভাই ১০টি রাস্পবেরি নিতে সক্ষম হয়েছিল। তারা যে মোট বেরি বাছাই করতে পেরেছিল তার ১/৩ যদি পচা হয় এবং অবশিষ্ট ১/২ টাটকা বেরি হয়, তাহলে তারা কতগুলি বেরি বিক্রি করতে পারবে?","আইরিস এবং তার ভাই এবং বোন মোট ৩০ + ২০ + ১০ = <<৩০+২০+১০=৬০>>৬০টি বেরি বাছাই করতে সক্ষম হয়েছিল।
যে পচা বেরিগুলো ফেলে দিতে হবে তা হল (১/৩) x ৬০ = <<(১/৩)*৬০=২০>>২০।
সুতরাং, তাজা বেরির মোট সংখ্যা হল ৬০ - ২০ = <<৬০-২০=৪০>>৪০।
তাদের যে বেরিগুলি রাখতে হবে তা হল (১/২) x ৪০ = <<(১/২)*৪০=২০>>২০।
অতএব, মোট বেরির সংখ্যা তারা বিক্রি করতে পারবে ৪০ - ২০ = <<৪০-২০=২০>>২০৷
#### ২০",334
164b09622394f44e7da9b8e25a47761383a5ed97,"আশাকে কিছু উপহার কিনতে হবে কিন্তু টাকা নেই। সে তার ভাইয়ের কাছ থেকে ৳২০, তার বাবার কাছ থেকে ৳৪০, তার মায়ের কাছ থেকে ৳৩০ ধার করার সিদ্ধান্ত নেয় এবং তার নানী তাকে ৳৭০ উপহার দেয়। তিনি এটিকে তার ৳১০০ সঞ্চয়ের সাথে যোগ করেন এবং তিনি যা চেয়েছিলেন তা পেতে লক্ষ্যে যান। সে যদি ৩/৪ টাকা খরচ করে তবে তার কাছে কত টাকা থাকত?","তার পরিবার থেকে ধার করা পরিমাণে, তার মোট ২০+৪০+৩০= <<২০+৪০+৩০=৯০>>৯০ টাকা আছে।
তার নানীর কাছ থেকে উপহার দেওয়া পরিমাণের সাথে, তার ৭০+৯০ = <<৭০+৯০=১৬০>>১৬০ টাকা রয়েছে।
তিনি এটিকে তার সঞ্চয়ে যোগ করেন, মোট ১৬০+১০০ = <<১৬০+১০০=২৬০>>২৬০ টাকা ।
তিনি এই অর্থের ৩/৪ ব্যয় করেন, যা ৩/৪*২৬০ = <<৩/৪*২৬০=১৯৫>>১৯৫ টাকা ।
তার কাছে থাকা মোট ২৬০-১৯৫ = <<২৬০-১৯৫=৬৫>>৬৫ টাকা 
#### ৬৫",376
bb5efe16bef43b853729aa97d7e0be40d0f63c2d,"মারজান এবং রিনি একটি কার্নিভালে গিয়েছিলেন, মারা দুইবার বাম্পার গাড়িতে চড়েছিলেন, রিনি চারবার স্পেস শাটলে চড়েছিলেন এবং তারা দুজনেই তিনবার ফেরিস হুইলে চড়েছিলেন। যদি একটি বাম্পার গাড়ির জন্য একটি টিকিটের দাম ৳২, একটি স্পেস শাটলের একটি টিকিটের দাম ৳৪, এবং একটি ফেরিস হুইলের একটি টিকিটের দাম ৳৫, তাহলে তারা কত টাকা খরচ করেছে?","দুইবার বাম্পার গাড়ি চালানোর জন্য মারা ৳২ x ২ = ৳<<২*২=৪>>৪ খরচ করেছে।
রিনি স্পেস শাটলে ৪ বার চড়ার জন্য ৳৪ x ৪ = ৳<<৪*৪=১৬>>১৬ খরচ করেছে।
তারা ৳৫ x ৩ = ৳<<৫*৩=১৫>>১৫ প্রত্যেকে ফেরিস হুইলে ৩ বার করে খরচ করেছে।
সুতরাং, তারা ফেরিস হুইলে চড়ে মোট ৳১৫ x ২= ৳<<১৫*২=৩০>>৩০ খরচ করেছে।
তাই কার্নিভালে তারা যে পরিমাণ খরচ করেছে তা হল ৳৪ + ৳১৬ + ৳৩০ = ৳<<৪+১৬+৩০=৫০>>৫০৷
#### ৫০",469
9d05aea4e85a0788bec481cfa43bd46a1bcd56ce," তামিম তার ফুলের দোকানে প্রথম দিনে ৪৫টি ফুল বিক্রি করেছে। দ্বিতীয় দিনে, তারা প্রথম দিনের চেয়ে ২০টি ফুল বেশি  বিক্রি করেছে। তৃতীয় দিনে, তারা দ্বিতীয় দিনের তুলনায় দ্বিগুণের চেয়ে ১০ টি ফুল কম  বিক্রি করেছে। যদি ফুলের দোকানটি ৪ দিনের জন্য মোট ৩৫০টি ফুল বিক্রি করে, তাহলে ৪র্থ দিনে কতটি  ফুল বিক্রি হয়েছিল?","ফুলের দোকানটি দ্বিতীয় দিনে ৪৫ + ২০ = <<৪৫+২০=৬৫>>৬৫টি ফুল বিক্রি করেছে৷
দ্বিতীয় দিনে ফুলের দ্বিগুণ সংখ্যা হল ৬৫ x ২ = <<৬৫*২=১৩০>>১৩০।
সুতরাং, ফুলের দোকানটি তৃতীয় দিনে ১৩০ - ১০ = <<১৩০-১০=১২০>>১২০টি ফুল বিক্রি করেছে৷
৩ দিনের জন্য মোট ফুল বিক্রি হয়েছিল ৪৫ + ৬৫ + ১২০ = <<৪৫+৬৫+১২০=২৩০>>২৩০৷
অতএব, ৩৫০ - ২৩০ = <<৩৫০-২৩০=১২০>>১২০ ফুল ৪র্থ দিনে বিক্রি হয়েছিল।
#### ১২০",412
bc0a6754719ced70cde4f0abdd25deeb32d97f22,"একটি দম্পতি তাদের ঘরের কর্মচারীর বেতন সহ তাদের খরচ সমানভাবে ভাগ করতে সম্মত হয়েছিল। কাজ করার সময়, বাড়ির কর্মচারীর একটি দুর্ঘটনা ঘটে।  একারণে, তার কিছু চিকিৎসা পদ্ধতির মধ্য দিয়ে যেতে হয়, যার জন্য ৳১২৮ খরচ হয়েছিল। দম্পতি চিকিৎসা ব্যয়ের অর্ধেক দেওয়ার সিদ্ধান্ত নিয়েছে এবং বাকি অর্ধেক কর্মচারীর বেতন থেকে  ৳১৬০ কাটা হবে। স্বামী যদি হাসপাতালের বিলের পুরো অর্ধেক পরিশোধ করে থাকেন, তাহলে তাকে এখনও কত টাকা দিতে হবে যাতে তারা বাড়ির কর্মচারীর  খরচ সমানভাবে ভাগ করে নিতে পারে?","হাসপাতালের বিলের জন্য দম্পতি যে পরিমাণ কভার করবে তা হল ৳১২৮/২ = ৳<<১২৮/২=৬৪>>৬৪৷
দম্পতির মোট খরচ (কর্মচারীর বেতন এবং হাসপাতালের বিল) হল ৳১৬০ + ৳৬৪ = ৳<<১৬০+৬৪=২২৪>>২২৪৷
সুতরাং তাদের প্রত্যেকের উচিত ৳২২৪/২ = ৳<<২২৪/২=১১২>>মোট ১১২ টাকা দেওয়া।
যেহেতু স্বামী ইতিমধ্যেই হাসপাতালের বিলের পুরো অর্ধেক পরিশোধ করেছেন (৳৬৪), তাকে এখনও ৳১১২ - ৳৬৪ = ৳<<৪৮=৪৮>>৪৮৳ দিতে হবে৷
#### ৪৮",522
b295871a62becca47072e307b1fe03f6c314eaab,আদুরী প্রতি মাসে ১০টি পাথরের মূর্তি এবং ২০টি কাঠের মূর্তি তৈরি করতে পারে। একটি পাথরের মূর্তির দাম ৳২০ এবং একটি কাঠের মূর্তির দাম ৳৫। তিনি তার মোট আয়ের ১০ শতাংশ ট্যাক্স প্রদান করেন। প্রতি মাসে তার মোট আয় কত?,"পাথরের মূর্তি থেকে আদুরীর মোট উপার্জন হল ১০ x ৳২০ = ৳<<১০*২০=২০০>>২০০।
কাঠের মূর্তি থেকে তার মোট আয় ২০ x ৳৫ = ৳<<২০*৫=১০০>>১০০।
সুতরাং পাথর এবং কাঠের মূর্তি থেকে তার মোট আয় হল ৳২০০ + ৳১০০ = ৳<<২০০+১০০=৩০০>>৩০০।
ট্যাক্সের জন্য তিনি যে পরিমাণ অর্থ প্রদান করেন তা হল ৳৩০০ x ১০/১০০ = ৳<<৩০০*১০/১০০=৩০>>৩০৷
তাই তার মোট মাসিক আয় হল ৳৩০০ - ৳৩০ = ৳<<৩০০-৩০=২৭০>>২৭০৷
#### ২৭০",378
a7523c12d564a78664f2fd405462858c685f2bd3,"জাওয়াদ বিড়ালের স্টিকার সংগ্রহ করতে পছন্দ করে। তার সংগ্রহে মোট ৭৬টি স্টিকার ছিল। তার যমজ বোন মিনিও বিড়ালের স্টিকার সংগ্রহ করেছিলেন এবং তার সংগ্রহে ছিল ৬৩টি স্টিকার। তাদের জন্মদিনের জন্য, তাদের দাদা-দাদি তাদের প্রত্যেককে ২৫টি করে বিড়ালের স্টিকার দিয়েছেন। তাদের কতগুলো সম্মিলিত স্টিকার আছে?","জাওয়াদের ৭৬টি স্টিকার ছিল এবং তার দাদা-দাদির কাছ থেকে ২৫টি দেওয়া হয়েছিল তাই তার ৭৬ + ২৫ = <<৭৬+২৫=১০১>>১০১টি স্টিকার ছিল
মিনির ৬৩টি স্টিকার ছিল এবং তার দাদা-দাদির কাছ থেকে ২৫টি দেওয়া হয়েছিল তাই তার ৬৩ + ২৫ = <<৬৩+২৫=৮৮>>৮৮টি স্টিকার ছিল
জাওয়াদের  ১০১টি স্টিকার ছিল এবং মিনিরকাছে ৮৮টি স্টিকার ছিল তাই একসঙ্গে, তাদের ১০১ + ৮৮ = <<১০১+৮৮=১৮৯>>১৮৯টি স্টিকার ছিল
#### ১৮৯",363
2f99f6efd89a9ff9d538b3fa1edd99277cfaa17d,"মেরির ওজনের তুলনায় মিলির ওজন এক-চতুর্থাংশ গুণ বেশি। মেরির ওজন জারিফের ওজনের চেয়ে ২০ পাউন্ড কম। মেরির ওজন ১৬০ পাউন্ড হলে, তিনটির মিলিত ওজন কত?","মেরির ওজন ১৬০ পাউন্ড হলে, জারিফের ওজন ১৬০ পাউন্ড + ২০ পাউন্ড = <<১৬০+২০=১৮০>>১৮০ পাউন্ড।
যদি মিলিএর ওজন মেরির ওজনের থেকে এক-চতুর্থাংশ কম হয়, তাহলে তার ওজন ১/৪ * ১৬০ পাউন্ড = <<১/৪*১৬০=৪০>>৪০ পাউন্ড বেশি।
মিলিএর মোট ওজন হল ১৬০ পাউন্ড + ৪০ পাউন্ড = <<১৬০+৪০=২০০>>২০০ পাউন্ড।
তিনটির মোট ওজন হল ২০০ পাউন্ড + ১৮০ পাউন্ড + ১৬০ পাউন্ড = <<২০০+১৮০+১৬০=৫৪০>>৫৪০ পাউন্ড।
#### ৫৪০",444
41e125e305f72cf331b4b431df2b94130730810c,"দোলা একটি নতুন গেমিং সিস্টেম পেয়েছে এবং প্রত্যেককে তার গেমগুলি উপহার হিসাবে পেতে বলেছে যাতে সে ইতিমধ্যেই তার গেমিং সিস্টেম দিয়ে কিনেছে এমন গেমগুলিতে যোগ করতে। ক্রিসমাসে, তাকে ১২টি নতুন ভিডিও গেম দেওয়া হয়। ফেব্রুয়ারিতে তার জন্মদিনে, তাকে আরও ৮টি ভিডিও গেম দেওয়া হয়। দোলা  ইতিমধ্যেই ১/২ গেমের মালিক ছিলেন যা তাকে ক্রিসমাস এবং তার জন্মদিনে দেওয়া হয়েছিল। সে এখন কতগুলো  ভিডিও গেমের মালিক?","দোলাকে  ক্রিসমাসে ১২টি ভিডিও গেম এবং তার জন্মদিনে ৮টি ভিডিও গেম দেওয়া হয়েছিল, তাই তাকে ১২ + ৮ = <<১২+৮=২০>>২০টি ভিডিও গেম দেওয়া হয়েছিল৷
তাকে উপহার দেওয়ার আগে তার ১/২ ছিল, ২০/২ = <<২০/২=১০>>১০টি ভিডিও গেম তার ইতিমধ্যেই মালিকানা ছিল৷
তাকে ২০টি ভিডিও গেম দেওয়া হয়েছিল এবং ইতিমধ্যে ১০টি ছিল, ২০ + ১০ = <<২০+১০=৩০>>৩০টি ভিডিও গেম।
এখন দোলার ৩০টি ভিডিও গেম আছে।
#### ৩০",404
27a52f52e0dae1ecd23454d13495c4da49e77bfc,"কাফি , সাফা এবং কবির একটি রুটি তৈরির পার্টিতে গিয়েছিলেন। কাফি তিনটি ৫ পাউন্ড ব্যাগ ময়দা নিয়ে এসেছে। সাফা কাফির চেয়ে দ্বিগুণ ময়দা এনেছিল, কিন্তু কবির সাফা যে পরিমাণ ময়দা এনেছিল তার চেয়ে ৫ পাউন্ড কম এনেছিল। আউন্সে কবির কাফির চেয়ে কত বেশি ময়দা এনেছিল?","কাফি তিনটি ৫-পাউন্ড আটার ব্যাগের ওজন ৩*৫=<<৩*৫=১৫>>১৫ পাউন্ড।
সাফা কাফির চেয়ে দ্বিগুণ ময়দা বা ১৫*২=<<১৫*২=৩০>>৩০ পাউন্ড ময়দা নিয়ে এসেছিল।
কবির সাফার চেয়ে ৫ পাউন্ড কম ময়দা বা ৩০-৫=<<৩০-৫=২৫>>২৫ পাউন্ড ময়দা নিয়ে এসেছে।
এইভাবে, কবির কাফির থেকে ২৫-১৫=<<২৫-১৫=১০>>১০ পাউন্ড ময়দা বেশি নিয়ে এসেছে।
আউন্সে, ১০ পাউন্ডের পার্থক্য হল ১০*১৬=<<১০*১৬=১৬০>>১৬০ আউন্স।
#### ১৬০",479
c30a90daa52aa58bb9498da5f62a8c0ad3953cc5,"একটি বড় তুষারঝড়ের কারণে দাদার খামারে প্রচুর পরিমাণে তুষার পড়েছিল, এবং বাতাসের কারণে তুষারটি একটি প্রবাহে স্তূপিত হয়েছিল। কিন্তু দ্বিতীয় দিনে, এটি যথেষ্ট উষ্ণ হয়েছিল যে তুষারপাতের অর্ধেক গলে গেছে। তৃতীয় দিন, এটি আবার তুষারপাত হয়েছে, তুষারপাতের উপর আরও ৬ ইঞ্চি তুষার যোগ করেছে। চতুর্থ দিনে, আরও ১৮ ইঞ্চি তুষার তুষারপাতের উপর পড়েছিল। যদি চতুর্থ দিনের শেষে স্নোড্রিফ্ট ৩৪ ইঞ্চি গভীর হয়, তবে প্রথম দিনের শেষে ড্রিফট কত ইঞ্চি গভীর ছিল?","তৃতীয় এবং চতুর্থ দিন তুষারপাতের গভীরতায় ৬+১৮=<<৬+১৮=২৪>>২৪ ইঞ্চি অবদান রেখেছিল।
অতএব, দ্বিতীয় দিনে অর্ধেক গলে যাওয়ার পরে তুষারপাতের আকার ছিল, কিন্তু তৃতীয় এবং চতুর্থ দিনে তুষারপাতের আগে ছিল ৩৪-২৪=<<৩৪-২৪=১০>>১০ ইঞ্চি।
অর্ধেক তুষার গলে যাওয়ার পর যদি দ্বিতীয় দিনে ড্রিফটের আকার ১০ ইঞ্চি হয়, তাহলে প্রথম দিনে তৈরি করা আসল ড্রিফটের গভীরতা ২*১০=২০ ইঞ্চি গভীর।
#### ২০",362
ef91b21e7c413c1c2dd4e66ed9092b23782bf728," তামিমের হকি দল সবেমাত্র অন্য দুটি দলের সাথে প্লে-অফ করেছে। তারা তাদের রেকর্ডের জন্য শীর্ষ তিনটি সর্বোচ্চ পয়েন্ট পেয়ে প্লে-অফ করে। দলগুলি জয়ের জন্য ২ পয়েন্ট, টাইয়ের জন্য ১ পয়েন্ট এবং হারের জন্য শূন্য পয়েন্ট পায়। প্রথম স্থানে থাকা দলটির রয়েছে ১২টি জয় ও ৪টি টাই। দ্বিতীয় স্থানে থাকা দলটির আছে ১৩টি জয় ও ১টি টাই। এলসার দলের ৮টি জয় এবং ১০টি টাই আছে। প্লে-অফ দলগুলোর গড় পয়েন্ট কত?","দলগুলোর মোট ৩৩টি জয় রয়েছে কারণ ১২ + ১৩ + ৮ = <<১২+১৩+৮=৩৩>>৩৩
জয় থেকে দলগুলোর ৬৬ পয়েন্ট আছে কারণ ৩৩ x ২ = <<৩৩*২=৬৬>>৬৬
দলগুলোর মধ্যে মোট ১৫টি টাই আছে কারণ ৪ + ১ + ১০ = <<৪+১+১০=১৫>>১৫
টাই থেকে দলগুলোর ১৫ পয়েন্ট আছে কারণ ১৫ x ১ = <<১৫*১=১৫>>১৫
দলগুলোর মোট ৮১ পয়েন্ট আছে কারণ ৬৬ + ১৫ = <<৬৬+১৫=৮১>>৮১
দল প্রতি গড় পয়েন্ট সংখ্যা ২৭ কারণ ৮১/৩ = <<৮১/৩=২৭>>২৭
#### ২৭",376
8214f156da3cd36753f99615aa3278b249800d95,"মেইলে তার আত্মীয়দের কাছে বড়দিনের উপহার পাঠাতে তমা প্রতি প্যাকেজ ৳৫ খরচ করে। তার দুই বাবা-মা এবং তিন ভাই আছে এবং তার প্রত্যেক ভাইয়ের বিয়ে হয়েছে দুই সন্তানের সাথে। তিনি যদি প্রতিটি আত্মীয়কে মেইলের মাধ্যমে একটি প্যাকেজ পাঠান, তাহলে তার আত্মীয়দের কাছে মেইলের মাধ্যমে সমস্ত উপহার টাকায় পাঠাতে তার কত খরচ হবে?","তমার দুই বাবা-মা এবং তিন ভাই আছে, যার মোট ২+৩=<<২+৩=৫>>৫ বাবা-মা এবং ভাইবোন।
যেহেতু প্রতিটি ভাই ২ সন্তান নিয়ে বিবাহিত, তাই প্রতিটি ভাইয়ের একটি পরিবার আছে ১+২=<<১+২=৩>>৩ জন।
এইভাবে, তিন ভাইয়ের পরিবারে অতিরিক্ত ৩*৩=<<৩*৩=৯>>৯ আত্মীয় রয়েছে।
মোট, তমর ৫+৯=<<৫+৯=১৪>>১৪ আত্মীয় রয়েছে।
প্যাকেজ প্রতি ৳৫ এ, মলি প্যাকেজগুলিকে মেল করতে ১৪*৳৫=৳<<১৪*৫=৭০>>৭০ খরচ করবে৷
#### ৭০",496
b84b46a8ce50838fd3892b54fb8f23f2855706b7,"সারোয়ার তার বন্ধুদেরকে নিয়ে তার ফুপু পলির ১০০ ফুটের বেড়া সাদা করার জন্য বুদ্ধি করেছিল। তার প্রথম বন্ধু, বড়ুয়া, ১০ ফুট বেড়া সাদা করেছিল। তার দ্বিতীয় বন্ধু বেলাল অবশিষ্ট বেড়ার এক পঞ্চমাংশ সাদা করেছিল। তৃতীয় বন্ধু, জামান তারপরে অবশিষ্ট বেড়ার এক তৃতীয়াংশ সাদা করেছিল। এখনও কতটা বেড়া সাদা করতে হবে?","এটি একটি ১০০-ফুট বেড়া, এবং বড়ুয়া ১০ ফুট সাদা করেছে, তাই ১০০ - ১০ = <<১০০-১০=৯০>>বড়ুয়া করার পরে ৯০ ফুট বাকি আছে।
বেলাল তার এক পঞ্চমাংশ, বা ৯০/৫ = <<৯০/৫=১৮>>১৮ ফুট সাদা রং করেছে।
এখন ৯০ - ১৮ = <<৯০-১৮=৭২>>৭২ ফুট বেড়া বাকি আছে।
জামান এর এক তৃতীয়াংশ, বা ৭২/৩ = <<৭২/৩=২৪>>২৪ ফুট হোয়াইটওয়াশ করে।
এটি ৭২ - ২৪ = <<৭২-২৪=৪৮>>৪৮ ফুটের বেড়া সাদা করার জন্য বাকি আছে।
#### ৪৮",507
0c746bf003e5ee2d478e38ea64e85dd71c4f81ee,"একটি নির্মাণ সাইটে, লেকার সিমেন্ট ফ্যাক্টরিতে, মিঃ কাইয়ুম ৫০০ ব্যাগ সিমেন্ট সরবরাহ করে প্রতি ব্যাগ প্রতি ৳১০ মূল্যে। জনাব কাইয়ুম নির্মাণ বালির বিশটি লরিও পেয়েছেন, প্রতিটিতে ১০ টন বালি রয়েছে, প্রতি টন ৪০ টাকাতে বিক্রি হয়েছে। জনাব কাইয়ুম এই নির্মাণ সামগ্রীর জন্য কত টাকা দিয়েছেন?","বালির জন্য মোট খরচ হল ৫০০*১০ = ৳<<৫০০*১০=৫০০০>>৫০০০
যেহেতু প্রতিটি লরিতে ১০ টন বালি ছিল, বিশটি লরি ২০*১০ = <<২০*১০=২০০>>২০০ টন বহন করত।
প্রতি টন ৪০ টাকায়, জনাব কাইয়ুম তার নির্মাণস্থলে সরবরাহ করা বালির জন্য ২০০*৳৪০ = ৳<<২০০*৪০=৮০০০>>৮০০০ প্রদান করেছেন।
সব মিলিয়ে, মিঃ কাইয়ুম প্রদান করা নির্মাণ সামগ্রীর জন্য ৳৮০০০+৳৫০০০ = ৳<<৮০০০+৫০০০=১৩০০০>>১৩০০০ প্রদান করেছেন।
#### ১৩০০০",482
cff94c8a3a01ba2990eb2ed9221c5fd638b3b1d7,তাদের শিক্ষকদের জন্য একটি স্কুলে একটি সেমিনার দেওয়া হয়। নিয়মিত সেমিনারের ফি হল ৳১৫০ তবে তারা নির্ধারিত সেমিনারের ২ দিন আগে নিবন্ধন করলে তারা ৫% ছাড়ের প্রস্তাব দেয়। স্কুল শিডিউলের এক সপ্তাহ আগে সেমিনারের জন্য ১০ জন শিক্ষক নিবন্ধিত করেছে এবং এটি প্রতিটি শিক্ষকের জন্য ৳১০ খাদ্য ভাতাও প্রকাশ করেছে। স্কুলের সব মিলিয়ে কত খরচ হয়েছে?,"স্কুলটি প্রতিটি শিক্ষকের জন্য ৳১৫০ x ৫/১০০ = ৳<<১৫০*৫/১০০=৭.৫০>>৭.৫০ সেমিনার ফি ছাড় পেয়েছে।
প্রতিটি শিক্ষকের সেমিনার ফি খরচ হয় ৳১৫০ - ৳৭.৫০ = ৳<<১৫০-৭.৫=১৪২.৫০>>১৪২.৫০।
সুতরাং, দশজন শিক্ষকের সেমিনার ফি খরচ হয় ৳১৪২.৫০ x ১০ = ৳১৪২৫।
১০ জন শিক্ষকের জন্য খাদ্য ভাতা ৳১০ x ১০ = ৳<<১০*১০=১০০>>১০০।
তাই, স্কুলটি মোট ব্যয় করেছে ৳১৪২৫ + ৳১০০ = ৳<<১৪২৫+১০০=১৫২৫>>১৫২৫৷
#### ১৫২৫",480
93c12b103f24359146c37ca414992a52fb563b62,"কার্তিকের একটা জার ছিল মার্বেল ভর্তি। সে খেলার জন্য ১২টি মার্বেল বের করেছিল, কিন্তু দুর্ঘটনাক্রমে সেগুলো ফেলে দিয়েছিল এবং অর্ধেক মার্বেল হারিয়ে গিয়েছিল। তাই কার্তিক আরও ১০টি মার্বেল বের করে। সে তার খেলা চালিয়ে যাচ্ছিল, তার মা তার জন্য আরেক ব্যাগ মার্বেল নিয়ে বাড়ি ফিরে এলেন, যাতে ২৫টি মার্বেল ছিল। যদি কার্তিক তার হারানো মার্বেলগুলো না পায়, তাহলে সে খেলা শেষে তার জারে কতগুলো মার্বেল রাখবে, তার আসল মার্বেল এবং নতুনগুলি উভয় থেকে?","কার্তিক খেলার জন্য ১২টি মার্বেল দিয়ে শুরু করে কিন্তু হারায় ১/২, ১২/২ = <<১২/২=৬>>৬টি মার্বেল কার্তিকহারায়নি৷
কার্তিক আরও ১০টি মার্বেল বের করে, ৬ + ১০ = <<৬+১০=১৬>>১৬টি মার্বেল।
তারপরে কার্তিকের মা তাকে ২৫টি নতুন মার্বেল এনে দেন যাতে তিনি তার জার থেকে ১৬টি যোগ করতে পারেন, ২৫ + ১৬ = <<২৫+১৬=৪১>>৪১টি মার্বেল যা কার্তিক তার মার্বেল খেলা খেলার পর তার জারে রাখবে .
#### ৪১",366
91f2a5f82ed9c2ac040eca2f0deb6a6d751011f2,একটি বিদ্যালয় ৫০টি কক্ষ পরিষ্কার করার জন্য ঝাড়ু কিনছে৷ এক প্রকারের ঝাড়ুর দাম ৳৪০ এবং এটি ৫টি কক্ষ পরিষ্কার করতে পারে। আরেক প্রকারের ঝাড়ুর দাম ৳৪০ এবং এটি ৫টি কক্ষ পরিষ্কার করতে পারে। ৳৪০ এর ঝাড়ুর পরিবর্তে ৳৬০ এর ঝাড়ু কিনে বিদ্যালয় কি পরিমান টাকা সঞ্চয় করতে পারে?,"বিদ্যালয়ে ৫০/৫ = <<৫০/৫=১০>>৫টি কক্ষের ১০ গুচ্ছ রয়েছে।
তাই ৳৪০ এর ঝাড়ুর জন্য বিদ্যালয় মোট ৳৪০ x ১০ = ৳<<৪০*১০=৪০০>>৪০০ প্রদান করবে।
বিদ্যালয়ে ৫০/১০ = <<৫০/১০=৫>>১০টি কক্ষের ৫ গুচ্ছ রয়েছে।
তাই ৳৬০ এর ঝাড়ুর জন্য স্কুল মোট ৳৬০ x ৫ = ৳<<৬০*৫=৩০০>>৩০০ প্রদান করবে।
এইভাবে, স্কুল ৳৪০ এর ঝাড়ুর পরিবর্তে ৳৬০ এর ঝাড়ু কিনে ৳৪০০ - ৳১০০ = ৳<<৪০০-১০০=৩০০>>৩০০ বাঁচাতে পারে৷
#### ১০০",404
4fa1b6b6abde4f1eecb5ae678d8185d59b33c4ca,"তিন বছর আগে, বেলাল তার ছোট বোনের বয়সের দ্বিগুণ ছিল। ৫ বছরে, তার ছোট বোন এর বয়স ১৬ হবে। বেলালের বয়স এখন কত?","প্রথমে বেলালের বোনের বয়স কত তা খুঁজে বের করুন: ১৬ বছর - ৫ বছর = <<১৬-৫=১১>>১১ বছর
তারপর দেখুন ৩ বছর আগে তার বোনের বয়স কত ছিল: ১১ বছর - ৩ বছর = <<১১-৩=৮>>৮ বছর
তারপর তিন বছর আগে বেলালের বয়স কত ছিল তা খুঁজে বের করতে বয়স দ্বিগুণ করুন: ৮ বছর * ২ = <<৮*২=১৬>>১৬ বছর
তারপর বেলালের বয়স কত তা জানতে সেই সংখ্যার সাথে ৩ বছর যোগ করুন: ১৬ বছর + ৩ বছর = <<১৬+৩=১৯>>১৯ বছর
#### ১৯",314
29010c548ca6b8fe06cc88285dfe9de0d92b69c0,"প্রিয়া লাল, সবুজ এবং নীল রঙে ৩টি ফোল্ডার কিনেছে। তিনি প্রতিটি ফোল্ডারে কাগজের দশটি শীট রাখেন এবং তারপরে, তিনি কাগজের প্রতিটি শীটে তারকা আকৃতির স্টিকার রাখেন। লাল ফোল্ডারে, কাগজের প্রতিটি শীট ৩ টি স্টিকার পায়। সবুজ ফোল্ডারে, কাগজের প্রতিটি শীট ২ স্টিকার পায়, এবং নীল ফোল্ডারে, প্রতিটি শীট ১ স্টিকার পায়। প্রিয়া ব্যবহার করে মোট স্টিকারের সংখ্যা কত?","লাল ফোল্ডারের জন্য, কাগজের ১০টি শীট প্রতিটিতে ৩টি স্টিকার পান, মোট ১০*৩=<<১০*৩=৩০>>৩০টি স্টিকার।
সবুজ ফোল্ডারের জন্য, কাগজের ১০টি শীট প্রতিটিতে ২টি স্টিকার পাবেন, মোট ১০*২=<<১০*২=২০>>২০টি স্টিকারের জন্য।
নীল ফোল্ডারের জন্য, কাগজের ১০টি শীট প্রতিটিতে ১টি স্টিকার পাবেন, মোট ১০*১=<<১০*১=১০>>১০টি স্টিকার।
মোট, তিনি ৩০+২০+১০=<<৩০+২০+১০=৬০>>৬০টি স্টিকার ব্যবহার করেন।
#### ৬০",473
4815bc20f4eed2a256aa454ad0ff26ab2cdedf32,বাশার একটি কুকুর কুকির ১/২ সকালে এবং ঘুমাতে যাবার আগে খায়। তিনি দিনে ২টি সম্পূর্ণ কুকি  খায়। বাশারের কুকিগুলি প্রতি বাক্সে ৪৫টি কুকি দিয়ে প্যাকেজ করা হয়। ৩০ দিনের জন্য তাকে কতগুলি বাক্স রাখতে হবে?,"বাশার সকালে ১/২ এবং শোবার সময় ১/২ পায় তাই সে ১/২+১/২ = <<১/২+১/২=১>>১ সম্পূর্ণ কুকি খায়
বাশার দিনে ২টি সম্পূর্ণ কুকিও খায় তাই মোট ২+১ =<<২+১=৩>>৩টি সম্পূর্ণ কুকি খায়
তার ৩০ দিনের জন্য কুকিজ দরকার এবং দিনে ৩টি খায় তাই তার ৩০*৩ = <<৩০*৩=৯০>>৯০ কুকি দরকার
তার কুকিজ প্রতি বাক্সে ৪৫টি আসে এবং তার ৯০টি কুকির প্রয়োজন তাই তার ৯০/৪৫ = <<৯০/৪৫=২>>২টি কুকিজ প্রয়োজন
#### ২",410
